"x","y","region","water","Ash","Basswood","Beech","Birch","Elm","Fir","Hemlock","Hickory","Ironwood","Maple","Oak","Pine","Spruce","Tamarack","Walnut","Other hardwood","Black gum/sweet gum","Cedar/juniper","Poplar/tulip poplar"
-27000,910000,"minnesota",0,0.067104,0.063712,0.000152,0.002428,0.096752,0.000128,3.6e-05,0.003576,0.009556,0.0417,0.5293,0.000332,0.000168,0.001072,0.00438,0.025336,8e-06,0.000124,0.154136
-19000,910000,"minnesota",0,0.061896,0.062548,1e-04,0.002024,0.088024,9.2e-05,4.8e-05,0.003296,0.00866,0.039832,0.546496,0.00048,0.000248,0.000904,0.003508,0.024624,0,0.000176,0.157044
-11000,910000,"minnesota",0,0.065084,0.063344,4.8e-05,0.0019,0.086124,0.000184,2.4e-05,0.002732,0.008488,0.036908,0.54688,0.00016,0.000164,0.000832,0.003636,0.021976,1.6e-05,0.000148,0.161352
-3000,910000,"minnesota",0,0.064608,0.064844,8.8e-05,0.001716,0.076664,9.2e-05,4e-05,0.003216,0.00884,0.03238,0.595928,0.000264,0.00022,0.000796,0.003224,0.0206,2e-05,7.6e-05,0.126384
5000,910000,"minnesota",0,0.039468,0.034516,4e-05,0.000996,0.046804,2.4e-05,1.2e-05,0.002032,0.004484,0.018196,0.780696,5.6e-05,8.4e-05,0.000276,0.002032,0.013392,4e-06,3.6e-05,0.056852
13000,910000,"minnesota",0,0.045952,0.037396,2.8e-05,0.00112,0.0515,6.4e-05,1.6e-05,0.002516,0.005512,0.02136,0.742004,1e-04,9.6e-05,0.000344,0.002576,0.015552,1.6e-05,4.4e-05,0.073804
21000,910000,"minnesota",0,0.058072,0.050256,3.6e-05,0.001328,0.066676,7.2e-05,3.2e-05,0.00264,0.007316,0.025856,0.643376,0.000152,0.000116,0.000456,0.003024,0.018976,3.2e-05,2.8e-05,0.121556
29000,910000,"minnesota",0,0.078012,0.06724,6.4e-05,0.001824,0.091316,0.000112,5.2e-05,0.002664,0.010128,0.033864,0.57922,0.000296,0.00014,0.000532,0.004836,0.029108,1.6e-05,5.2e-05,0.100524
37000,910000,"minnesota",0,0.087124,0.078652,7.2e-05,0.002196,0.10778,0.000128,2.4e-05,0.003808,0.01124,0.038652,0.533128,0.000324,0.000216,0.000888,0.005944,0.03744,1.6e-05,5.6e-05,0.092312
45000,910000,"minnesota",0,0.106084,0.086488,2.4e-05,0.00272,0.132684,0.000116,3.6e-05,0.005772,0.013812,0.044972,0.458728,0.000544,0.000168,0.001244,0.007184,0.051268,7.2e-05,8e-05,0.088004
53000,910000,"minnesota",0,0.121124,0.105016,4.8e-05,0.002768,0.153212,0.000116,1.6e-05,0.005776,0.015048,0.048244,0.383764,0.000472,0.000264,0.000892,0.008808,0.059404,1.6e-05,8.8e-05,0.094924
61000,910000,"minnesota",0,0.126752,0.120536,7.2e-05,0.0031,0.162348,0.000128,6.4e-05,0.006084,0.017648,0.04742,0.355764,0.000264,0.00022,0.001176,0.009736,0.053372,6e-05,9.2e-05,0.095164
69000,910000,"minnesota",0,0.123336,0.1412,7.2e-05,0.00284,0.168824,0.00018,4.8e-05,0.006884,0.020296,0.045148,0.317808,0.000712,0.000268,0.000728,0.011464,0.054228,2.4e-05,8.4e-05,0.105856
77000,910000,"minnesota",0,0.116828,0.148524,4e-05,0.00284,0.178244,9.2e-05,6.8e-05,0.00604,0.018232,0.04138,0.305064,0.000352,0.000228,0.000584,0.012404,0.051816,5.2e-05,0.000112,0.1171
85000,910000,"minnesota",0,0.104204,0.136948,4.4e-05,0.002364,0.17542,0.000144,7.2e-05,0.00716,0.019868,0.0395,0.36604,0.000344,0.000264,0.000648,0.013044,0.052752,2.4e-05,7.6e-05,0.081084
93000,910000,"minnesota",0,0.069084,0.113488,4.4e-05,0.001816,0.155972,5.6e-05,2.8e-05,0.004968,0.016768,0.03676,0.47256,0.000264,0.000136,4e-04,0.013232,0.043076,1.6e-05,8.8e-05,0.071244
101000,910000,"minnesota",0,0.04722,0.07596,2.4e-05,0.001484,0.137012,5.2e-05,2.4e-05,0.00458,0.014128,0.031972,0.554048,0.000136,6e-05,0.000208,0.012464,0.030924,0,3.2e-05,0.089672
109000,910000,"minnesota",0,0.025228,0.04288,2.8e-05,0.00088,0.084736,4.4e-05,2.4e-05,0.002744,0.01184,0.028808,0.691304,5.2e-05,6e-05,0.000144,0.011368,0.0203,0,8e-06,0.079552
117000,910000,"minnesota",0,0.026084,0.034648,4e-06,0.000964,0.078316,4.4e-05,1.6e-05,0.004728,0.02464,0.034692,0.70782,3.2e-05,4.8e-05,2e-04,0.013292,0.027268,0,4e-06,0.0472
125000,910000,"minnesota",0,0.040284,0.054604,0,0.001928,0.21496,7.6e-05,3.6e-05,0.026468,0.039808,0.070516,0.471564,0.000172,6.4e-05,0.000392,0.02726,0.028384,8e-06,6.4e-05,0.023412
133000,910000,"minnesota",0,0.027264,0.059332,1.2e-05,0.0012,0.121696,1.2e-05,1.2e-05,0.016888,0.0137,0.053272,0.644224,9.2e-05,4.8e-05,0.000156,0.02656,0.015888,4e-06,3.2e-05,0.019608
141000,910000,"minnesota",0,0.054972,0.101464,3.6e-05,0.001676,0.282532,6e-05,1.2e-05,0.011564,0.016248,0.072004,0.335124,0.000112,1e-04,0.00018,0.021388,0.017484,0,2.4e-05,0.08502
149000,910000,"minnesota",0,0.082104,0.184408,3.2e-05,0.001676,0.263344,9.6e-05,3.2e-05,0.024828,0.035896,0.077048,0.116628,0.00014,0.000164,0.000276,0.013452,0.010628,0,5.2e-05,0.189196
157000,910000,"minnesota",0,0.070584,0.219008,3.2e-05,0.0013,0.374724,9.2e-05,2e-05,0.028832,0.04014,0.1008,0.11024,8.8e-05,9.2e-05,0.000364,0.020216,0.01486,4e-06,6.4e-05,0.01854
165000,910000,"minnesota",0,0.02668,0.171368,2.4e-05,0.000984,0.241768,6.4e-05,4e-05,0.032768,0.08442,0.179416,0.2258,6.4e-05,1e-04,0.000276,0.015688,0.010308,1.2e-05,3.6e-05,0.010184
173000,910000,"minnesota",0,0.031316,0.136456,1.2e-05,0.000916,0.427796,4.4e-05,2.4e-05,0.075388,0.060976,0.061476,0.151428,1e-04,9.2e-05,0.00028,0.021192,0.004668,1.2e-05,4.8e-05,0.027776
181000,910000,"minnesota",0,0.018984,0.219668,8e-06,0.001068,0.334336,7.2e-05,1.2e-05,0.039092,0.042236,0.140228,0.120012,6e-05,5.6e-05,0.000612,0.011216,0.009764,8e-06,3.2e-05,0.062536
189000,910000,"minnesota",0,0.022536,0.12474,2.4e-05,0.00124,0.267216,0.000112,2e-05,0.030248,0.10166,0.198452,0.165272,0.000116,9.6e-05,0.000976,0.017016,0.008372,0,4.8e-05,0.061856
197000,910000,"minnesota",0,0.021252,0.136776,2.8e-05,0.001024,0.184296,6e-05,4.8e-05,0.01754,0.074728,0.153544,0.31048,6.8e-05,4.8e-05,0.000688,0.019448,0.005236,0,4e-05,0.074696
205000,910000,"minnesota",0,0.057812,0.164576,2.4e-05,0.001964,0.211064,0.000112,2.4e-05,0.022452,0.033984,0.196548,0.138744,0.000164,0.000156,0.00064,0.028924,0.005932,2e-05,3.6e-05,0.136824
213000,910000,"minnesota",0,0.013212,0.04956,2.4e-05,0.000596,0.075376,2.4e-05,8e-06,0.004304,0.012912,0.0475,0.738808,6e-05,3.2e-05,0.000204,0.007312,0.002548,0,4e-06,0.047516
221000,910000,"minnesota",0,0.010704,0.023476,4e-06,0.000532,0.046412,8e-06,0,0.0024,0.007072,0.028532,0.850652,5.2e-05,1.2e-05,0.000132,0.004976,0.002192,0,1.2e-05,0.022832
229000,910000,"minnesota",0,0.006728,0.013752,0,0.00056,0.045836,0,8e-06,0.00114,0.006848,0.012324,0.884188,7.2e-05,2.4e-05,0.000124,0.005284,0.002144,0,8e-06,0.02096
237000,910000,"minnesota",0,0.003876,0.007924,0,0.000472,0.017884,1.2e-05,0,0.000656,0.002992,0.01358,0.940272,5.6e-05,8e-06,5.2e-05,0.001496,0.001548,0,0,0.009172
245000,910000,"minnesota",0,0.001428,0.002492,0,0.000168,0.005972,0,0,0.000252,0.000704,0.003148,0.979468,2.4e-05,8e-06,2e-05,0.000512,0.00052,0,0,0.005284
253000,910000,"minnesota",0,0.001392,0.002276,4e-06,0.000288,0.006112,4e-06,0,4e-04,0.000764,0.002928,0.97836,1.6e-05,0,2e-05,0.00056,0.000748,0,0,0.006128
261000,910000,"minnesota",0,0.001756,0.002332,0,0.000512,0.00724,0,8e-06,0.00078,0.000728,0.00216,0.976056,8e-05,0,4.4e-05,0.000856,0.000924,0,0,0.006524
269000,910000,"minnesota",0,0.001392,0.001816,0,0.000724,0.004648,0,4e-06,0.00042,0.000408,0.001516,0.984216,4.4e-05,4e-06,2e-05,0.000644,0.000844,0,0,0.0033
277000,910000,"minnesota",0,0.00556,0.00782,0,0.003324,0.012064,4e-06,1.2e-05,0.00146,0.001964,0.005248,0.9491,0.000144,2.4e-05,0.000116,0.004724,0.0024,8e-06,4e-06,0.006024
285000,910000,"minnesota",0,0.004064,0.004208,0,0.002708,0.0065,4e-06,1.2e-05,0.000796,0.000744,0.003056,0.9714,0.00012,4e-06,5.6e-05,0.001728,0.001888,0,4e-06,0.002708
293000,910000,"minnesota",0,0.041748,0.025468,4e-06,0.041532,0.039776,6.8e-05,3.2e-05,0.004924,0.007016,0.024408,0.780632,7e-04,8.8e-05,0.000716,0.01442,0.010168,1.6e-05,2.8e-05,0.008256
301000,910000,"wisconsin",0,0.128096,0.029628,8e-06,0.111416,0.0883,0.000204,0.00014,0.013712,0.009136,0.098592,0.470024,0.000912,0.000272,0.001888,0.00856,0.017288,1.2e-05,5.2e-05,0.02176
309000,910000,"wisconsin",0,0.019168,0.00454,8e-06,0.026796,0.013376,2.4e-05,1.2e-05,0.006196,0.000924,0.012868,0.844896,0.000308,3.2e-05,0.000776,0.002376,0.003208,0,8e-06,0.064484
317000,910000,"wisconsin",0,0.005248,0.002048,4e-06,0.013228,0.011724,1.2e-05,1.2e-05,0.005908,0.00044,0.005544,0.814272,0.000272,1.2e-05,0.001344,0.00078,0.00334,0,8e-06,0.135804
325000,910000,"wisconsin",0,0.0019,0.000848,0,0.009816,0.003828,0,4e-06,0.00214,0.000248,0.002192,0.946064,0.000328,8e-06,0.001332,0.000304,0.003432,0,0,0.027556
333000,910000,"wisconsin",0,0.001344,0.00064,0,0.0137,0.00244,4e-06,8e-06,0.001588,0.000156,0.002,0.965668,0.000556,1.2e-05,0.001496,0.000196,0.00142,0,4e-06,0.008768
341000,910000,"wisconsin",0,0.000668,0.000328,0,0.007208,0.001152,4e-06,0,0.000372,6.4e-05,0.00118,0.98252,0.000696,2.4e-05,0.001192,9.6e-05,0.000648,0,4e-06,0.003844
349000,910000,"wisconsin",0,0.000496,0.000244,0,0.00406,0.00094,0,4e-06,0.000236,5.6e-05,0.001276,0.984364,0.001848,1.6e-05,0.001856,4.8e-05,0.000388,0,0,0.004168
357000,910000,"wisconsin",0,0.000284,0.000176,0,0.002016,0.000568,4e-06,0,9.6e-05,3.2e-05,0.001268,0.987656,0.002436,1.6e-05,0.00142,1.2e-05,0.000184,0,4e-06,0.003828
365000,910000,"wisconsin",0,0.000484,0.000204,0,0.002152,0.000632,4e-06,4e-06,0.000124,6.8e-05,0.002192,0.9742,0.007936,0,0.002744,6.4e-05,0.00028,0,0,0.008912
373000,910000,"wisconsin",0,0.00106,0.001104,0,0.00686,0.001956,8e-06,2e-05,0.000328,0.000208,0.008088,0.8396,0.037884,5.2e-05,0.012156,0.000148,0.000644,0,2.8e-05,0.089856
381000,910000,"wisconsin",0,0.00086,0.000944,4e-06,0.007804,0.001532,0,2e-05,0.000176,0.000192,0.009736,0.844624,0.076312,7.2e-05,0.03086,0.000156,0.00052,0,4e-06,0.026184
389000,910000,"wisconsin",0,0.002352,0.003164,4e-06,0.019872,0.003132,3.2e-05,4e-05,0.000564,0.000516,0.027424,0.48984,0.232152,0.000316,0.17956,0.000256,0.001264,0,4e-06,0.039508
397000,910000,"wisconsin",0,0.004152,0.01118,1.2e-05,0.035748,0.005288,6e-05,0.000128,0.000972,0.001128,0.094776,0.212968,0.453524,0.000684,0.099772,0.000564,0.000868,4e-06,1.2e-05,0.07816
405000,910000,"wisconsin",0,0.003084,0.004172,0,0.020116,0.00304,2.4e-05,6.4e-05,0.000592,0.000564,0.066936,0.094256,0.742696,0.000252,0.05464,0.000272,0.000204,0,4e-06,0.009084
413000,910000,"wisconsin",0,0.039372,0.027012,2.4e-05,0.1118,0.022944,0.000188,0.000404,0.005732,0.005096,0.355136,0.170544,0.230152,0.001212,0.021388,0.00276,0.000956,1.2e-05,9.2e-05,0.005176
421000,910000,"wisconsin",0,0.059192,0.06354,4.8e-05,0.199272,0.062052,0.000396,0.000888,0.00676,0.031572,0.330652,0.106796,0.090748,0.001852,0.035448,0.005076,0.00146,1.6e-05,0.000216,0.004016
429000,910000,"wisconsin",0,0.040752,0.042488,7.6e-05,0.210352,0.061132,0.000392,0.00084,0.001528,0.046168,0.34208,0.095876,0.127096,0.001396,0.019896,0.004184,0.001452,1.2e-05,0.000148,0.004132
437000,910000,"wisconsin",0,0.06502,0.027736,4.4e-05,0.229144,0.030628,0.000428,0.000876,0.00078,0.01482,0.207668,0.126112,0.221108,0.000908,0.052804,0.0021,0.002664,0,0.000156,0.017004
445000,910000,"wisconsin",0,0.072688,0.070408,9.2e-05,0.264232,0.04024,0.000692,0.001808,0.00102,0.008472,0.215852,0.128504,0.129124,0.000824,0.05042,0.005448,0.001864,4e-06,0.000184,0.008124
453000,910000,"wisconsin",0,0.041692,0.062868,8e-05,0.23114,0.047384,0.000944,0.002736,0.001516,0.008024,0.25198,0.108908,0.215732,0.000648,0.01826,0.002992,0.002248,0,0.000104,0.002744
461000,910000,"wisconsin",0,0.07048,0.079364,0.000112,0.163772,0.058592,0.001832,0.00676,0.006416,0.003872,0.284284,0.154584,0.145036,6e-04,0.005548,0.010792,0.001224,1.2e-05,0.00024,0.00648
469000,910000,"wisconsin",0,0.04744,0.084516,0.000128,0.207568,0.073932,0.002944,0.035924,0.001736,0.004112,0.255444,0.070204,0.178824,0.000832,0.01578,0.0054,0.00118,0,0.00032,0.013716
477000,910000,"wisconsin",0,0.065448,0.049444,0.00016,0.240264,0.061476,0.004344,0.122244,0.001644,0.008016,0.2486,0.084944,0.08582,0.000912,0.014636,0.002992,0.001452,2e-05,0.000608,0.006976
485000,910000,"wisconsin",0,0.07008,0.024732,0.000148,0.145108,0.06826,0.002388,0.14704,0.003392,0.004748,0.200316,0.115924,0.102364,0.001064,0.0504,0.001492,0.001368,4e-06,8e-04,0.060372
493000,910000,"wisconsin",0,0.050728,0.009616,0.000144,0.076916,0.037504,0.001272,0.043492,0.000788,0.002516,0.098812,0.087032,0.221644,0.000872,0.146876,0.00088,0.00118,0,0.00094,0.218788
501000,910000,"wisconsin",0,0.01386,0.002688,6.8e-05,0.045788,0.006676,0.000448,0.011192,0.000228,0.000692,0.023212,0.224264,0.374424,0.00052,0.116708,0.000224,0.000456,0,0.001052,0.1775
509000,910000,"wisconsin",0,0.018988,0.002696,3.2e-05,0.033728,0.005088,0.000536,0.017188,0.00014,0.000676,0.013744,0.287916,0.51088,0.000396,0.061412,0.000208,3e-04,0,0.004504,0.041568
517000,910000,"wisconsin",0,0.010444,0.004268,0.000152,0.034576,0.00786,9e-04,0.033108,0.00012,0.000812,0.020156,0.255472,0.501136,0.00032,0.057808,0.000232,0.000292,0,0.014492,0.057852
525000,910000,"wisconsin",0,0.031048,0.020984,0.000888,0.119972,0.026008,0.005412,0.021556,0.00054,0.002828,0.122496,0.17942,0.251288,0.00092,0.04534,0.000676,0.000564,0,0.026716,0.143344
533000,910000,"wisconsin",0,0.040592,0.028564,0.001416,0.102308,0.030588,0.005792,0.042908,0.000524,0.004552,0.142772,0.210812,0.177776,0.001116,0.05024,0.000704,0.000664,8e-06,0.04046,0.118204
541000,910000,"wisconsin",0,0.027528,0.019076,0.003156,0.073676,0.039516,0.005352,0.239552,0.00046,0.00494,0.097556,0.060688,0.313284,0.00076,0.024944,0.000536,0.000276,0,0.080076,0.008624
549000,910000,"wisconsin",0,0.03586,0.069508,0.053924,0.103972,0.058016,0.0099,0.132272,0.000604,0.016036,0.309948,0.015876,0.1153,0.001336,0.02202,0.001136,0.000572,1.2e-05,0.045184,0.008524
557000,910000,"wisconsin",0,0.043396,0.041224,0.243092,0.107368,0.037316,0.002456,0.155304,0.000484,0.01586,0.15072,0.013084,0.016428,0.001032,0.08296,0.00088,0.00056,1.2e-05,0.084556,0.003268
565000,910000,"wisconsin",0,0.075368,0.02022,0.141668,0.096432,0.073292,0.00206,0.269228,0.000424,0.01098,0.158696,0.033376,0.041916,0.001428,0.027292,0.001156,0.000672,1.6e-05,0.036844,0.008932
573000,910000,"wisconsin",0,0.082464,0.021848,0.129032,0.049148,0.04034,0.001528,0.278528,0.000312,0.00542,0.085988,0.025604,0.079164,0.001872,0.047888,0.000708,0.000552,4e-06,0.12732,0.02228
581000,910000,"wisconsin",0,0.076912,0.039268,0.11266,0.060468,0.050396,0.001668,0.054488,0.00018,0.007936,0.127636,0.049456,0.16358,0.001736,0.211084,0.000932,0.000796,4e-06,0.035096,0.005704
589000,910000,"wisconsin",0,0.119324,0.052852,0.11504,0.035256,0.072372,0.002936,0.265248,0.000364,0.00858,0.129292,0.013636,0.01744,0.001204,0.021276,0.001752,0.001136,1.6e-05,0.139424,0.002852
597000,910000,"wisconsin",0,0.077832,0.030852,0.276028,0.043252,0.049816,0.001616,0.241348,0.000256,0.004116,0.153456,0.014676,0.0352,0.000784,0.008204,0.001932,0.000724,0,0.0554,0.004508
605000,910000,"wisconsin",0,0.096988,0.06596,0.135504,0.109284,0.080704,0.004116,0.088376,0.00032,0.00832,0.149316,0.042064,0.10646,0.001772,0.011612,0.011024,0.001064,2.4e-05,0.030908,0.056184
613000,910000,"wisconsin",0,0.073388,0.029768,0.267548,0.073544,0.037976,0.001696,0.081956,0.000244,0.003688,0.141608,0.012924,0.22534,0.001024,0.013276,0.002384,0.000584,2.8e-05,0.028316,0.004708
621000,910000,"wisconsin",17,0.071292,0.018648,0.092016,0.12508,0.054572,0.002432,0.2348,0.000344,0.003388,0.104384,0.050084,0.139304,0.001356,0.032468,0.002008,0.000976,1.2e-05,0.058932,0.007904
645000,910000,"wisconsin",31,0.11278,0.017852,0.10296,0.036532,0.035836,0.003608,0.07244,0.000188,0.00234,0.121308,0.199044,0.147132,0.002072,0.01208,0.003236,0.00046,2e-05,0.0443,0.085812
653000,910000,"wisconsin",0,0.084852,0.024784,0.186104,0.052804,0.026408,0.005844,0.122472,0.000244,0.002292,0.218372,0.015468,0.034812,0.005668,0.020408,0.001256,0.00066,8e-06,0.16728,0.030264
661000,910000,"wisconsin",0,0.085764,0.021076,0.188388,0.0613,0.014,0.013808,0.186188,0.00016,0.002388,0.118124,0.003144,0.00474,0.00772,0.019024,0.00064,0.00046,4e-06,0.266868,0.006204
669000,910000,"wisconsin",2,0.04382,0.025636,0.201508,0.051812,0.014664,0.007152,0.144136,0.000132,0.003276,0.134904,0.0018,0.003688,0.0201,0.046724,0.00046,0.000608,4.4e-05,0.282812,0.016724
773000,910000,"michigan_north",13,0.011104,0.010496,0.137728,0.019552,0.01574,0.003332,0.133188,2e-05,0.002068,0.091708,0.00938,0.473736,0.000804,0.028244,6e-05,0.00074,1.2e-05,0.053668,0.00842
781000,910000,"michigan_north",0,0.01414,0.012168,0.39904,0.015748,0.02552,0.001792,0.14798,3.2e-05,0.002264,0.31116,0.0066,0.016324,0.00082,0.025876,6.4e-05,0.001052,4e-06,0.017196,0.00222
789000,910000,"michigan_north",0,0.010476,0.006536,0.401116,0.007072,0.011544,0.000852,0.164052,8e-06,0.00168,0.337036,0.002072,0.026012,0.00064,0.00768,2.4e-05,0.001644,0,0.018612,0.002944
797000,910000,"michigan_north",0,0.013088,0.008588,0.469864,0.00862,0.01988,0.001112,0.15988,4e-06,0.001684,0.174196,0.003008,0.083648,0.001648,0.006672,5.2e-05,0.000912,1.2e-05,0.046124,0.001008
805000,910000,"michigan_north",0,0.010224,0.007764,0.470956,0.01238,0.0434,0.001368,0.065136,2.8e-05,0.003216,0.334052,0.008632,0.011904,0.00086,0.00562,2e-05,0.000696,8e-06,0.02292,0.000816
813000,910000,"michigan_north",0,0.010132,0.006408,0.267784,0.011904,0.022232,0.002552,0.162028,1.2e-05,0.002092,0.182144,0.022988,0.21174,0.000728,0.00848,3.2e-05,0.00064,4e-06,0.08666,0.00144
821000,910000,"michigan_north",2,0.006164,0.010488,0.280724,0.021604,0.012148,0.001724,0.128516,8e-06,0.002328,0.141116,0.10238,0.237344,0.000896,0.009152,1.2e-05,0.000616,4e-06,0.042732,0.002044
829000,910000,"michigan_north",0,0.004016,0.005952,0.277356,0.011668,0.006372,0.001412,0.164352,2e-05,0.001696,0.238512,0.029776,0.230496,0.000988,0.00386,1.6e-05,0.000388,4e-06,0.01926,0.003856
837000,910000,"michigan_north",0,0.004728,0.011488,0.244072,0.026624,0.00642,0.001704,0.207956,1.2e-05,0.002904,0.133172,0.018564,0.310256,0.00144,0.008372,3.2e-05,0.000516,8e-06,0.019588,0.002144
845000,910000,"michigan_north",0,0.0068,0.0066,0.107416,0.023732,0.006264,0.002676,0.180948,2.8e-05,0.002172,0.143232,0.003004,0.451324,0.001224,0.007632,2.4e-05,0.000584,2.4e-05,0.052436,0.00388
853000,910000,"michigan_north",0,0.020568,0.009132,0.313904,0.042724,0.010032,0.003296,0.219712,8e-06,0.003668,0.251948,0.001404,0.016724,0.002528,0.01458,5.2e-05,0.001044,0,0.086656,0.00202
861000,910000,"michigan_north",0,0.020596,0.01178,0.323348,0.036564,0.0097,0.004812,0.137536,2.4e-05,0.00222,0.273296,0.002236,0.049556,0.002936,0.0659,3.2e-05,0.001312,4e-06,0.055764,0.002384
869000,910000,"michigan_north",0,0.004528,0.007516,0.237836,0.025256,0.00494,0.005656,0.194112,2.8e-05,0.001076,0.157608,0.009648,0.307456,0.004024,0.010644,2.4e-05,0.000916,8e-06,0.025364,0.00336
877000,910000,"michigan_north",0,0.001792,0.001904,0.090176,0.016452,0.002688,0.003056,0.051516,1.2e-05,0.000948,0.040552,0.072156,0.627728,0.007688,0.027524,8e-06,0.000628,0,0.0489,0.006272
885000,910000,"michigan_north",0,0.002412,0.002876,0.2984,0.052392,0.00548,0.004464,0.180112,1.2e-05,0.002648,0.075084,0.015648,0.271064,0.010268,0.022932,2e-05,0.00114,8e-06,0.036672,0.018368
893000,910000,"michigan_north",0,0.0012,0.001348,0.066412,0.026328,0.002284,0.003716,0.050356,2.8e-05,0.00082,0.033308,0.035048,0.678536,0.008884,0.024132,1.2e-05,0.000684,8e-06,0.04998,0.016916
901000,910000,"michigan_north",0,0.000572,0.000712,0.011224,0.01686,0.001056,0.003752,0.007504,8e-06,0.000364,0.005844,0.065896,0.828416,0.006308,0.012488,0,0.000516,4e-06,0.02068,0.017796
909000,910000,"michigan_north",0,0.001016,0.001088,0.005584,0.018892,0.001616,0.003832,0.0081,1.2e-05,0.00044,0.006176,0.018664,0.80348,0.02778,0.045236,4e-06,0.000476,1.2e-05,0.041924,0.015668
917000,910000,"michigan_north",0,0.001192,0.00114,0.012332,0.02754,0.001416,0.005596,0.01564,1.2e-05,0.000424,0.0096,0.008632,0.787124,0.008396,0.078148,8e-06,0.000356,4e-06,0.012716,0.029724
925000,910000,"michigan_north",0,0.002696,0.002372,0.17742,0.063868,0.002812,0.006484,0.094916,1.2e-05,0.000976,0.030276,0.005748,0.525384,0.005676,0.01434,1.2e-05,0.00042,4e-06,0.012816,0.053768
933000,910000,"michigan_north",0,0.007576,0.005096,0.280356,0.063672,0.006388,0.00718,0.128764,4.4e-05,0.002672,0.082152,0.005172,0.245232,0.005352,0.021524,4.4e-05,0.000492,4e-06,0.058472,0.079808
941000,910000,"michigan_north",0,0.006084,0.004468,0.149072,0.019868,0.004568,0.006428,0.208232,2.8e-05,0.001012,0.032648,0.031976,0.445368,0.00408,0.032536,4.4e-05,0.000336,1.6e-05,0.03828,0.014956
949000,910000,"michigan_north",0,0.010652,0.00338,0.025012,0.012696,0.003224,0.011684,0.114676,1.2e-05,0.00082,0.050496,0.026496,0.548812,0.00814,0.087108,3.2e-05,0.000376,0,0.045288,0.051096
957000,910000,"michigan_north",0,0.011284,0.004264,0.022464,0.024004,0.004932,0.024516,0.085556,4.8e-05,0.001116,0.049612,0.02932,0.49808,0.011796,0.03492,5.6e-05,0.00046,8e-06,0.16852,0.029044
965000,910000,"michigan_north",0,0.007656,0.003116,0.045316,0.014352,0.002672,0.011056,0.146716,2.4e-05,0.000648,0.072672,0.05998,0.500552,0.005808,0.017704,2.8e-05,0.000204,1.6e-05,0.101212,0.010268
973000,910000,"michigan_north",0,0.005772,0.003328,0.0147,0.012652,0.001632,0.018484,0.041324,3.2e-05,0.000548,0.037844,0.02702,0.498236,0.004136,0.07296,2e-05,0.000128,1.2e-05,0.226256,0.034916
981000,910000,"michigan_north",0,0.010148,0.005744,0.035448,0.028804,0.0027,0.020224,0.079776,6.8e-05,0.000704,0.059332,0.027148,0.507588,0.012332,0.069444,2.8e-05,0.000228,4e-06,0.104524,0.035756
989000,910000,"michigan_north",0,0.010028,0.010292,0.327296,0.023324,0.002728,0.008564,0.168944,6.4e-05,0.000876,0.137188,0.003872,0.180404,0.00516,0.030064,8.4e-05,0.000212,3.2e-05,0.07046,0.020408
-51000,918000,"minnesota",0,0.071312,0.0743,8e-05,0.00318,0.111592,0.000192,0.00012,0.003844,0.013464,0.048472,0.476384,0.00062,0.00036,0.000928,0.004236,0.034636,4.8e-05,2e-04,0.156032
-43000,918000,"minnesota",0,0.070748,0.071336,0.000104,0.002684,0.105784,0.000148,0.000152,0.005176,0.012228,0.048928,0.48594,0.000636,0.00026,0.001012,0.004776,0.034212,0,0.00016,0.155716
-35000,918000,"minnesota",0,0.068596,0.067264,6.8e-05,0.002908,0.099888,0.00014,3.6e-05,0.003668,0.011612,0.043916,0.492188,0.00026,2e-04,0.001084,0.003912,0.031756,5.6e-05,6.4e-05,0.172384
-27000,918000,"minnesota",0,0.067852,0.069036,8e-05,0.00246,0.091428,1e-04,4e-05,0.003412,0.009944,0.0438,0.505556,0.000292,0.000268,0.001192,0.003872,0.025624,1.2e-05,7.6e-05,0.174956
-19000,918000,"minnesota",0,0.065668,0.066968,7.2e-05,0.002372,0.086656,7.6e-05,5.2e-05,0.00272,0.00966,0.038604,0.502592,0.000196,0.00022,0.000948,0.003796,0.025904,1.2e-05,0.000104,0.19338
-11000,918000,"minnesota",0,0.06988,0.07178,4.8e-05,0.00244,0.091472,0.000132,2.4e-05,0.002648,0.009508,0.038424,0.506776,0.00042,0.000252,0.001112,0.00344,0.024608,1.2e-05,7.6e-05,0.176948
-3000,918000,"minnesota",0,0.090144,0.095544,6.4e-05,0.002656,0.095756,0.000184,1.6e-05,0.003172,0.012492,0.044056,0.491108,0.000468,0.000268,0.001288,0.004144,0.027804,3.6e-05,0.000168,0.130632
5000,918000,"minnesota",0,0.043784,0.042084,6e-05,0.001204,0.052976,8e-05,8e-06,0.001632,0.006076,0.02134,0.74492,2e-04,9.6e-05,0.000336,0.002212,0.015128,8e-06,2.8e-05,0.067828
13000,918000,"minnesota",0,0.056372,0.039984,0,0.001268,0.0553,1e-04,2.4e-05,0.001544,0.006364,0.020284,0.739468,0.000172,0.000132,0.000348,0.002344,0.014892,8e-06,4.4e-05,0.061352
21000,918000,"minnesota",0,0.051032,0.04278,3.6e-05,0.001172,0.05978,6.4e-05,3.2e-05,0.001528,0.006508,0.021172,0.72586,0.000216,8.4e-05,4e-04,0.00248,0.018524,8e-06,3.2e-05,0.068292
