# stan_version_major = 2
# stan_version_minor = 1
# stan_version_patch = 0
# model = calibration_bigC_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 250
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ../r/dump/cal_data_12taxa_lower_comp_v0.1.dump
# init = 2 (Default)
# random
#   seed = 42
# output
#   file = ../output/12taxa_lower_comp_v0.1_bigC_c1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_divergent__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,psi,gamma
-6234.09,0.846682,0.456942,1,0,54.6042,15.8316,90.0189,49.1242,19.4886,14.5365,44.5437,10.5318,50.0788,112.363,42.6802,4.71722,0.211749,0.206627
-6236.09,0.984151,0.456942,2,0,62.7388,20.6208,98.7511,52.9465,19.5003,13.4576,44.2325,12.1252,51.0508,112.098,43.2888,4.28044,0.195264,0.187102
-6236.93,0.95971,0.456942,2,0,59.981,18.387,93.5704,46.38,18.9957,14.5414,47.5175,12.7745,50.7233,119.893,43.1224,5.2114,0.198897,0.186116
-6233.14,1,0.456942,2,0,55.9992,21.8435,97.0927,49.5278,20.5544,14.041,45.827,11.714,52.249,113.05,45.8095,4.28871,0.201171,0.186988
-6232.91,0.965925,0.456942,2,0,58.5659,18.4094,98.5398,50.1037,22.5797,14.3233,45.7702,12.9337,51.7127,119.899,44.6115,4.47186,0.202489,0.200451
-6232.33,0.971857,0.456942,2,0,57.9278,19.9852,98.4816,52.1955,18.7537,16.2701,45.3237,11.2778,52.2233,112.666,43.4205,4.33922,0.210092,0.207597
-6233.46,0.923347,0.456942,2,0,59.4706,17.6137,98.0013,50.6021,19.391,13.2292,46.2909,10.7392,53.0408,117.72,43.4923,5.23903,0.204251,0.197216
-6234.5,0.946567,0.456942,2,0,62.8541,16.4032,103.085,52.3987,22.1537,14.6913,47.1528,11.6745,54.7329,118.031,42.0738,4.83733,0.196325,0.205603
-6236.32,0.909719,0.456942,2,0,67.3281,22.3799,101.812,52.4019,19.1229,15.755,47.8338,11.7005,51.5563,122.629,47.4188,5.20022,0.197001,0.190643
-6237.91,0.82928,0.456942,2,0,54.2252,13.1738,97.9388,50.8624,21.2852,14.6715,46.0175,12.3362,55.4501,110.326,42.8559,4.29549,0.210442,0.205946
-6240.14,0.901198,0.456942,2,0,62.6883,22.8817,102.145,49.3338,20.9245,15.4104,46.3157,9.6347,50.8248,125.309,45.2897,5.05136,0.19976,0.190598
-6236.03,0.993292,0.456942,2,0,57.2408,17.1899,99.5095,51.8683,23.3943,15.7154,47.7953,13.2509,52.5569,112.951,44.8634,4.91213,0.201595,0.195733
-6234.23,1,0.456942,2,0,60.0376,17.3701,95.3291,48.1584,16.1398,13.9011,43.5635,10.3713,49.6764,107.888,43.3229,4.39688,0.209485,0.198493
-6238.68,0.869639,0.456942,2,0,51.5691,20.2192,88.9274,51.1851,17.2994,14.2747,44.3282,13.4122,49.5747,112.801,43.5308,4.29077,0.192243,0.190275
-6240.4,0.947282,0.456942,2,0,66.7857,12.773,105.142,48.5975,22.6714,15.3478,46.39,10.3941,53.3398,120.646,43.536,5.10529,0.215592,0.214032
-6237.74,0.95361,0.456942,2,0,56.9901,12.309,100.551,54.6948,20.3816,15.3552,48.7681,13.3969,54.1451,118.781,41.6984,5.23744,0.196945,0.199085
-6238.73,0.965076,0.456942,2,0,59.4784,28.4092,101.009,46.0924,20.0574,15.2505,46.3933,13.1689,54.1875,121.354,46.9082,4.60992,0.206987,0.191849
-6237.25,0.949297,0.456942,2,0,61.2352,16.6883,101.509,57.6667,17.46,14.4489,48.5604,12.1531,52.8053,115.773,43.8321,5.07352,0.197804,0.207451
-6237.33,0.999263,0.456942,2,0,67.7674,16.1056,99.2916,57.5231,18.5599,14.9398,49.0698,12.0748,53.2659,120.008,45.9945,4.74073,0.204986,0.215537
-6235.34,0.942054,0.456942,2,0,58.549,15.9157,103.984,53.6925,19.2412,15.3459,45.8376,13.4713,52.6296,113.53,43.6316,3.95621,0.203628,0.204026
-6236.26,0.980245,0.456942,2,0,64.0602,15.1381,96.4758,50.5421,22.8461,15.6942,46.4469,12.0195,54.2902,118.119,46.9953,4.72996,0.213376,0.219909
-6237.24,0.964832,0.456942,2,0,64.1243,14.2099,98.4113,51.9036,24.0633,15.7948,47.9543,11.9805,54.5749,121.118,48.4842,4.75697,0.204664,0.216928
-6235.78,0.786112,0.456942,2,0,57.911,16.0437,99.7955,47.4509,20.2876,16.4916,45.3899,11.8724,52.9048,111.992,38.146,4.73856,0.208663,0.206597
-6236.12,0.999695,0.456942,2,0,61.0532,22.424,98.5621,53.2537,18.9164,13.9344,46.0002,12.9425,51.5692,117.535,52.0095,4.52327,0.204852,0.200665
-6242.74,0.870361,0.456942,2,0,61.8899,14.2284,108.063,53.5058,22.7636,17.1369,49.8795,11.7039,57.9397,128.117,38.3942,4.93369,0.208414,0.192267
-6239.8,0.978409,0.456942,2,0,60.9893,24.4,97.681,52.4396,18.4375,14.1236,46.0626,11.728,51.5657,114.545,53.2396,4.81003,0.198194,0.214635
-6235.73,0.985366,0.456942,2,0,54.8646,22.1539,98.8175,51.9495,17.1069,15.6726,45.6846,10.4904,52.7566,116.166,43.1732,4.25392,0.210962,0.206346
-6235.27,0.654612,0.456942,2,0,63.5463,18.0992,96.7131,48.7228,19.129,14.3042,43.4547,11.7747,49.2207,110.751,46.4807,5.27694,0.19679,0.194759
-6235.96,0.963377,0.456942,2,0,52.4169,19.1072,96.0112,51.6033,19.6484,14.4066,47.5334,10.768,54.1127,119.581,41.3579,4.52791,0.20243,0.189331
-6233,1,0.456942,2,0,57.6754,17.4288,98.9851,49.7394,18.7879,14.0214,44.497,10.7139,51.9022,110.808,42.687,4.19235,0.199454,0.193988
-6233.17,0.818644,0.456942,1,0,56.4526,16.954,97.2233,51.9786,17.7042,14.4353,45.3492,10.6985,51.5453,110.285,42.3336,4.43047,0.207229,0.19421
-6237.23,0.817377,0.456942,2,0,53.2311,22.087,93.2204,55.8415,19.3148,13.9166,44.3381,11.6311,47.9688,109.27,41.986,4.37209,0.198504,0.196575
-6239.9,0.96548,0.456942,2,0,62.4424,12.8065,96.752,42.8432,19.8774,15.341,41.7468,12.06,51.1389,107.248,44.8111,4.78726,0.218552,0.211185
-6238.61,0.818232,0.456942,1,0,63.0044,16.6825,92.3931,45.2538,18.3282,16.2696,40.9706,12.4601,49.2776,107.953,43.8513,3.97469,0.221431,0.210147
-6237.82,0.842042,0.456942,1,0,61.8635,17.1555,89.6685,46.4157,18.1129,15.029,40.8919,11.92,47.3877,110.745,45.988,4.16244,0.215237,0.215224
-6235.34,0.978179,0.456942,2,0,53.7584,14.1918,96.2779,49.0675,18.4201,14.348,45.0766,12.7947,51.315,110.992,39.1148,5.3636,0.207809,0.208251
-6234.49,0.977205,0.456942,2,0,61.2812,15.3972,95.2142,49.1267,18.3017,13.8076,44.8137,10.4136,51.3089,111.346,42.6356,3.94046,0.211474,0.212576
-6239.63,0.713005,0.456942,1,0,63.6706,17.4588,95.9485,49.3622,17.8611,14.0324,46.0249,10.4749,52.7182,112.873,38.3083,4.15741,0.219025,0.200149
-6233.88,0.992429,0.456942,2,0,57.9191,18.0618,91.4875,53.1495,20.1227,14.4008,44.3992,11.1779,51.7439,112.014,40.1944,4.137,0.207757,0.194247
-6234.58,0.807844,0.456942,2,0,59.3312,20.138,95.2813,47.4013,19.1267,14.7201,46.914,11.8154,51.3724,118.35,47.7047,4.8927,0.195017,0.185707
-6236.06,0.73056,0.456942,2,0,60.5752,18.2245,104.541,57.059,20.55,15.7972,44.7074,11.5812,54.2558,121.344,44.1288,4.45428,0.205202,0.198892
-6235.61,1,0.456942,2,0,63.6785,21.6359,100.166,51.172,20.4777,15.2766,49.6575,13.6668,52.8695,119.372,46.9293,4.12695,0.208669,0.202455
-6235.92,0.81366,0.456942,2,0,55.0089,16.5881,101.119,53.0828,18.801,14.3299,45.889,12.785,54.5271,115.455,41.8275,5.09577,0.196178,0.191314
-6231.78,0.970591,0.456942,2,0,57.0811,20.8807,94.5839,50.9994,17.6176,14.1463,45.2368,12.4116,51.1801,113.627,44.1351,4.51665,0.200091,0.193095
-6236.87,0.708034,0.456942,2,0,58.7812,12.0109,92.1869,49.2592,22.0786,15.3158,43.6992,11.7467,49.6359,108.34,39.1031,5.17287,0.211262,0.21124
-6235.61,0.928751,0.456942,2,0,54.6045,19.5614,92.13,49.9579,22.0407,14.1971,42.2674,12.2353,46.2143,108.022,43.3818,4.54028,0.197615,0.199973
-6233.29,0.880759,0.456942,2,0,53.5225,20.2707,92.0904,48.2917,21.0312,13.8097,43.6555,11.5192,48.0427,108.506,45.2182,4.43871,0.19886,0.196772
-6241.42,0.715146,0.456942,2,0,50.1222,17.6857,93.2121,44.1105,18.7647,14.7604,42.5792,13.1931,48.2267,106.695,43.0791,6.37785,0.206167,0.203747
-6238.61,0.974361,0.456942,2,0,55.6134,14.854,90.2909,50.4514,18.1338,14.2139,38.8227,12.403,44.7684,103.387,44.263,3.96002,0.212216,0.205941
-6241.67,0.908401,0.456942,2,0,51.5086,19.4042,87.4621,41.877,20.257,13.8383,41.7131,8.64094,47.7496,101.47,38.1842,4.48023,0.20387,0.206416
-6236.22,0.992554,0.456942,2,0,57.6886,17.3781,90.5338,44.174,21.8948,15.1689,42.1444,10.5624,46.2169,109.607,43.8009,4.70847,0.204457,0.198247
-6240.95,0.822914,0.456942,2,0,56.1304,14.4479,89.1455,51.6873,21.1303,15.8492,40.5273,11.2625,50.9773,103.135,45.6297,4.25478,0.215903,0.207209
-6240.31,1,0.456942,2,0,54.8113,13.6558,91.8647,44.5667,20.0075,13.1508,41.4323,13.1008,45.3835,105.65,38.0856,4.4322,0.218432,0.222579
-6236.33,1,0.456942,2,0,59.6628,16.8354,87.1734,47.722,18.7278,15.3339,40.9191,13.128,48.9869,103.776,42.4584,4.75467,0.214983,0.203995
-6235.04,0.991146,0.456942,2,0,55.0161,12.762,97.8697,47.9155,20.2525,14.7728,41.6603,11.8338,47.4867,110.856,44.0802,4.64469,0.207876,0.204891
-6236.08,0.979221,0.456942,2,0,58.7966,15.8184,90.6536,46.624,19.962,13.5834,44.957,10.5191,51.6831,107.422,39.8221,3.90438,0.206718,0.204522
-6236.86,0.977883,0.456942,2,0,53.2757,20.6788,95.4049,49.1667,17.6142,14.9046,41.7911,12.0639,46.2755,106.878,45.9442,4.52725,0.199411,0.190631
-6235.32,0.966039,0.456942,2,0,57.1888,22.9419,92.5719,45.0824,18.0527,13.2557,43.221,10.9462,48.4495,106.534,41.6172,4.25814,0.207836,0.215198
-6239,0.859187,0.456942,1,0,58.3948,24.12,91.5476,44.0604,17.958,12.7665,43.1893,10.8746,48.322,105.449,42.6582,4.52509,0.209421,0.221437
-6241.77,0.976028,0.456942,2,0,53.1671,11.9512,86.984,50.8478,20.3841,14.8739,39.724,11.1268,46.1541,104.914,39.8502,3.6926,0.201544,0.185578
-6239.87,0.942876,0.456942,2,0,58.7644,20.1337,95.8148,42.6297,16.4836,13.5677,44.6364,11.9119,50.7047,106.843,44.3814,5.33662,0.210059,0.212529
-6239.61,0.986579,0.456942,2,0,49.6456,17.9222,93.3938,52.7123,18.1832,15.1313,42.7605,13.8688,51.1128,115.519,41.2377,4.15918,0.206209,0.189439
-6235.41,1,0.456942,2,0,63.2611,22.6128,104.143,50.6033,19.6714,14.4851,47.8853,10.5775,51.2883,116.381,45.9901,4.91156,0.20664,0.197548
-6236.04,0.99511,0.456942,2,0,60.172,20.8079,102.106,55.855,19.2811,15.3964,46.2099,14.0232,56.0905,123.909,47.0207,4.83026,0.208008,0.206955
-6240.34,0.816027,0.456942,2,0,61.2694,16.9912,105.059,50.9761,24.2631,15.7751,51.237,10.0517,52.9986,119.908,46.3361,4.57832,0.204261,0.199156
-6240.08,0.959051,0.456942,2,0,58.6712,16.9923,105.826,58.0661,20.3353,15.5469,45.9466,12.5892,58.0164,126.459,47.2646,5.51153,0.203291,0.205386
-6241.13,0.903561,0.456942,2,0,60.6059,17.6064,108.444,53.1206,18.0129,16.3165,51.6999,11.1527,55.0709,119.675,47.8323,4.07583,0.210111,0.215099
-6235.95,0.915405,0.456942,2,0,60.3681,16.3623,107.503,50.9922,21.587,14.6338,47.7813,11.7216,56.3346,123.848,45.019,4.28793,0.196286,0.19573
-6235.26,0.893596,0.456942,2,0,62.0108,16.2825,104.127,52.2802,21.0046,13.3661,47.9856,11.8885,55.7412,123.301,46.6763,4.2809,0.198695,0.195157
-6241.47,0.669474,0.456942,2,0,63.8644,14.2706,101.036,58.5685,21.0125,15.8884,52.2415,12.435,54.396,119.581,47.2848,4.83835,0.192279,0.196474
-6245.93,0.652485,0.456942,2,0,67.47,14.6316,105.067,60.1457,20.0682,16.8528,46.1232,11.2631,58.5933,127.934,42.1875,4.87158,0.202485,0.199183
-6241.38,1,0.456942,2,0,66.7188,14.3571,109.297,58.321,18.9782,17.1124,51.848,13.084,54.8648,122.546,44.9768,5.49204,0.209396,0.205843
-6238.88,1,0.456942,2,0,63.0191,20.1545,104.041,59.1986,21.8056,16.8505,47.3555,12.3708,55.6341,123.961,51.9621,5.12827,0.202008,0.213513
-6235.29,1,0.456942,2,0,62.0583,16.9435,105.134,48.956,21.2155,14.6384,47.3964,11.7224,53.869,123.508,41.2217,4.39357,0.207872,0.200634
-6235.32,0.962624,0.456942,2,0,62.0161,18.6952,99.205,54.1328,19.6648,15.233,47.278,12.5528,56.4645,114.467,40.7157,4.6388,0.205761,0.198243
-6235.46,0.996231,0.456942,2,0,62.0496,20.6028,98.0951,53.1802,21.0346,15.6703,46.8304,12.5991,53.0098,119.806,37.8712,4.85209,0.201,0.194255
-6235.22,0.777551,0.456942,2,0,59.0709,17.9903,104.283,53.1315,19.7947,16.671,46.87,12.6306,50.2386,113.971,46.342,4.89111,0.212478,0.215604
-6239.22,0.77717,0.456942,1,0,56.1865,19.3775,102.003,54.0291,20.1548,17.4891,47.7554,13.5484,51.2549,113.843,50.1689,5.12636,0.20974,0.214293
-6239.89,0.990811,0.456942,2,0,64.7694,12.3887,99.6126,52.5621,22.4578,15.6861,45.9795,13.2733,51.1144,122.916,45.5158,3.81834,0.209116,0.203808
-6235.75,0.916395,0.456942,1,0,67.5648,16.6269,99.0427,53.9576,20.6883,15.3771,46.2891,11.4591,52.213,118.146,43.3482,5.1049,0.214253,0.219267
-6239.92,0.913345,0.456942,2,0,58.3388,15.4209,107.948,47.8189,22.6666,15.3059,48.5283,10.7098,55.4141,118.593,49.3826,4.25008,0.202737,0.214034
-6234.19,0.992755,0.456942,2,0,62.3868,21.1277,91.3922,52.0676,18.5859,13.8535,44.5135,11.6245,51.7658,114.032,44.2471,4.68037,0.208732,0.20595
-6233.2,0.988761,0.456942,2,0,55.7289,21.5005,96.8226,50.5729,18.7878,13.8009,45.4083,11.1833,51.2805,114.077,46.1326,4.32884,0.207072,0.188265
-6233.2,0.711746,0.456942,2,0,55.7289,21.5005,96.8226,50.5729,18.7878,13.8009,45.4083,11.1833,51.2805,114.077,46.1326,4.32884,0.207072,0.188265
-6235.39,0.898981,0.456942,2,0,61.5189,17.175,95.7194,47.4821,17.4135,15.7605,44.1457,12.0446,50.7153,109.856,40.4704,5.50608,0.200597,0.206693
-6237.18,0.883514,0.456942,2,0,57.0001,20.8204,96.0671,50.3253,24.0265,13.2775,43.023,11.6596,48.6953,109.889,44.8316,4.12124,0.201073,0.208725
-6236.42,0.890736,0.456942,2,0,54.3832,19.6035,98.4579,47.7606,20.214,12.226,43.3099,10.9712,49.634,110.103,42.1632,4.95521,0.201873,0.206887
-6237.33,0.983499,0.456942,2,0,56.8192,16.7549,89.0436,45.0788,17.9021,17.1749,42.7383,11.6092,48.2953,108.821,44.5741,4.45765,0.213701,0.200192
-6237.78,0.989151,0.456942,2,0,55.5555,17.9474,90.2735,49.3057,19.1791,11.7405,42.8669,11.0434,48.1663,108.635,39.1712,3.94718,0.196474,0.202295
-6240.43,0.92874,0.456942,2,0,59.6084,11.6992,90.3366,44.5156,22.2214,14.72,41.6694,9.96905,49.6632,104.835,41.543,4.15999,0.210971,0.19546
-6238.19,0.957808,0.456942,2,0,55.104,13.4741,91.7033,45.9793,16.2796,13.4559,42.0139,11.3349,47.007,110.554,39.4508,5.36778,0.205783,0.184513
-6233.77,0.91885,0.456942,2,0,53.2449,19.5186,91.2365,45.4927,17.4568,13.2644,42.135,10.5618,49.8117,106.145,40.589,4.39407,0.20225,0.199099
-6238.87,0.802629,0.456942,2,0,54.6178,21.8642,89.2984,51.7761,20.2447,13.3261,43.0504,10.9596,48.319,110.95,42.1654,3.60871,0.192703,0.182341
-6234.5,1,0.456942,2,0,57.261,15.5878,94.578,44.7133,17.9455,14.6226,43.1659,13.4015,49.6823,108.878,42.0587,4.48445,0.215048,0.213455
-6234.83,0.898724,0.456942,2,0,54.9209,19.461,91.3867,47.4044,17.9071,14.1398,43.321,11.9813,46.9787,108.38,44.9729,4.43627,0.192985,0.185951
-6240.57,0.692639,0.456942,1,0,60.4302,20.3095,92.2113,47.5752,17.6018,14.5872,44.3716,11.6031,44.4637,105.434,41.6618,4.06734,0.190266,0.195101
-6237.03,0.948595,0.456942,2,0,53.1163,15.6294,89.265,51.5054,20.4735,13.4486,40.7289,12.5566,49.4398,110.398,42.7141,4.28411,0.210214,0.198424
-6236.22,0.981017,0.456942,2,0,59.8427,17.887,87.3715,46.2208,16.7687,15.3606,41.1818,11.4273,46.4921,101.428,38.1424,4.09522,0.203022,0.200536
-6237.31,0.853263,0.456942,2,0,59.7416,16.6128,88.4131,46.0209,16.9112,14.9017,39.4561,11.1885,44.44,101.186,37.8485,4.73028,0.204699,0.201027
-6235.07,1,0.456942,2,0,59.9101,16.4294,89.2337,46.0046,17.3205,14.4904,40.5753,11.2374,44.8758,103.652,39.7981,4.72179,0.20224,0.198967
-6233.56,0.926674,0.456942,2,0,53.7025,22.0511,93.9499,47.5556,17.7284,13.9267,43.7527,12.7108,51.3233,109.511,43.3614,4.39457,0.207044,0.194962
-6232.36,0.99654,0.456942,2,0,61.0058,16.81,99.2578,48.6042,19.0942,15.2854,45.8752,11.3562,49.7973,115.753,45.5367,4.80922,0.201889,0.210758
-6232.81,0.938748,0.456942,2,0,60.5573,15.859,95.7574,48.1137,18.5358,14.8488,46.5821,11.5325,50.4313,113.297,45.1676,4.7867,0.19886,0.20953
-6235.9,0.834893,0.456942,2,0,55.0788,21.1983,92.4564,50.3042,19.6258,14.1647,41.0398,11.3783,49.4549,113.26,41.5521,4.32051,0.210968,0.187242
-6234.07,0.986971,0.456942,2,0,56.0172,17.0409,91.803,45.6896,18.1867,13.7543,43.6909,12.7997,47.9084,104.579,43.9373,4.59241,0.200603,0.196118
-6232.52,0.939796,0.456942,2,0,53.2082,16.7858,93.0313,46.6758,18,13.693,44.0032,12.5506,48.3172,108.534,42.1939,4.7939,0.203181,0.199588
-6231.66,0.996753,0.456942,2,0,57.366,16.9968,90.6623,46.0833,18.6477,14.892,41.367,11.5008,48.3075,107.31,41.8003,4.39286,0.209995,0.199373
-6233.14,0.817344,0.456942,2,0,59.8983,18.1916,101.194,53.2044,19.8674,13.588,44.4978,12.1132,52.1633,116.176,47.1908,4.7273,0.202375,0.200586
-6234.1,0.765621,0.456942,2,0,58.8979,16.9146,98.6455,53.701,21.6052,13.3647,45.0576,11.4766,50.5404,115.685,44.8861,4.09072,0.205698,0.195293
-6234.51,0.839867,0.456942,2,0,60.4204,19.9481,101.505,48.0103,19.1143,16.7435,46.3155,11.7876,53.302,112.632,42.5475,4.98758,0.204545,0.204375
-6235.42,0.689525,0.456942,2,0,61.78,17.4379,97.5612,50.5288,19.3818,17.8352,46.2437,11.2643,53.4718,116.975,45.7302,5.13679,0.201492,0.204429
-6236.74,0.963881,0.456942,2,0,57.3277,19.4991,102.999,47.9846,19.9918,12.9513,46.9633,12.3552,53.761,119.278,41.6763,4.45469,0.20839,0.191121
-6237.21,0.984614,0.456942,2,0,61.4921,24.1279,97.3675,47.9984,20.1775,14.4009,46.0112,13.1577,52.159,119.387,44.0254,4.82283,0.213405,0.184086
-6240.15,0.822626,0.456942,2,0,60.9267,16.7176,105.064,51.0219,19.1725,14.3235,46.4023,14.6294,53.9392,124.096,43.736,5.48984,0.193589,0.190328
-6237.66,0.771352,0.456942,2,0,60.4031,17.4313,98.1722,53.5936,19.8922,15.9601,48.2071,10.3009,51.7793,118.151,44.7786,3.54183,0.209476,0.208368
-6240.87,0.854165,0.456942,2,0,57.0243,23.9022,102.703,56.6477,20.0813,15.2375,46.3888,11.0458,52.4745,113.233,39.0695,5.75317,0.208345,0.210799
-6239.87,1,0.456942,2,0,63.9505,14.2041,101.886,48.3052,21.2456,15.5511,46.8229,13.799,55.2001,119.614,52.127,3.92621,0.204128,0.194355
-6234.47,0.966448,0.456942,2,0,57.7095,19.0193,101.276,50.4356,22.5697,15.142,47.0175,12.5024,52.6528,116.034,41.634,4.14731,0.203679,0.218531
-6238,0.938229,0.456942,2,0,66.7523,21.3404,97.5381,55.2408,18.132,15.8756,45.501,12.551,52.1109,116.173,48.8621,5.60987,0.209295,0.201121
-6237.7,0.977335,0.456942,2,0,59.4844,16.4962,104.964,49.4573,22.318,15.3018,48.1463,11.4486,55.8134,122.682,45.1858,3.91932,0.193368,0.187133
-6238.21,0.717086,0.456942,2,0,64.1862,21.3863,102.751,53.6115,18.0903,16.2167,48.4466,13.5981,53.2995,120.493,45.9386,4.9979,0.222324,0.210901
-6236.23,0.996111,0.456942,2,0,64.4126,19.5154,100.844,51.8058,18.9848,15.476,47.8022,13.6565,54.1697,119.024,46.7204,5.17441,0.220075,0.216093
-6233.25,0.958275,0.456942,2,0,59.0146,17.2787,98.827,51.5324,21.8776,14.1602,47.2362,10.9654,52.6257,118.721,44.3246,4.30799,0.199321,0.18559
-6234.75,0.887093,0.456942,2,0,54.1851,19.3514,102.96,52.2054,22.2134,14.8797,46.0604,10.7174,51.1281,116.868,44.0142,4.43663,0.20153,0.192235
-6236.42,0.975494,0.456942,2,0,62.7934,17.9665,92.9682,46.0806,17.4059,15.1025,46.0642,13.3689,53.3902,115.749,43.9109,4.32689,0.199703,0.192707
-6234.19,0.989223,0.456942,2,0,55.3619,16.0664,97.736,48.9412,20.5424,15.0327,43.2517,12.2925,48.0379,110.832,45.3521,5.32437,0.207961,0.194661
-6237.68,0.883368,0.456942,2,0,56.7366,14.5095,91.226,50.9019,18.6569,14.3555,44.0308,10.1745,53.7352,109.326,41.7678,4.14751,0.2098,0.218506
-6233.02,0.977929,0.456942,1,0,56.9137,17.7686,94.1785,48.7585,19.204,15.0121,44.8701,11.7904,51.6765,108.489,43.3247,4.32466,0.215133,0.216764
-6235.55,0.880549,0.456942,2,0,57.7707,15.9277,93.1462,49.4752,16.342,15.6416,41.7231,10.9396,49.72,108.395,40.2097,5.1613,0.209124,0.212289
-6240.54,0.84627,0.456942,2,0,61.4821,16.1809,93.6703,47.2163,16.9773,14.0346,43.4217,11.125,46.3844,107.959,46.7947,5.95898,0.197011,0.203604
-6239.45,0.650813,0.456942,2,0,58.5332,15.1868,103.728,50.0428,19.9149,12.9284,46.6336,11.2905,55.9769,116.127,42.2942,4.80276,0.216586,0.213327
-6237.81,0.980245,0.456942,2,0,62.5899,15.02,96.8038,50.973,18.3763,13.0969,45.898,11.6546,52.744,110.059,49.1402,4.29542,0.211207,0.217757
-6236.28,0.926061,0.456942,2,0,63.0037,13.8623,96.9133,49.126,17.57,13.449,45.5246,11.5165,51.2788,111.081,47.1087,4.67719,0.214498,0.204007
-6234.58,1,0.456942,2,0,61.4816,12.7985,95.0152,50.7772,17.4381,13.7226,45.3244,11.5037,50.4784,111.316,45.1903,4.50038,0.211023,0.207586
-6237.83,0.849096,0.456942,2,0,56.5524,24.9906,100.17,50.3896,23.1658,16.0515,44.5001,10.5157,52.1074,117.857,43.4512,4.55225,0.19802,0.190785
-6236.73,0.975818,0.456942,2,0,57.631,24.1801,91.8203,49.5915,22.4082,15.4474,43.796,11.8848,50.144,113.217,38.4876,4.76645,0.202275,0.190066
-6236.24,0.823235,0.456942,2,0,60.7033,15.7799,100.001,54.2958,17.7057,14.1803,46.5654,10.7523,50.9463,113.032,49.0109,4.93109,0.20937,0.212246
-6239.07,0.977916,0.456942,2,0,59.4386,13.6004,100.696,50.8728,20.1272,17.0444,47.5507,10.8794,54.6982,123.212,42.3662,3.83776,0.197593,0.188157
-6237.54,0.968306,0.456942,2,0,63.7794,14.1021,96.0538,52.5375,17.9148,13.2753,45.9614,12.6084,53.0946,112.49,49.6857,4.73424,0.207842,0.204292
-6240.09,0.914182,0.456942,2,0,54.168,18.6086,98.6607,49.6538,16.1559,17.894,45.1582,11.9704,52.1426,115.664,39.629,5.17294,0.204466,0.201174
-6240.44,0.941879,0.456942,2,0,62.6737,17.6893,92.5507,49.76,23.2971,12.39,42.7589,12.7135,49.1686,113.834,46.5309,4.04825,0.206209,0.206387
-6237.31,1,0.456942,2,0,54.8792,19.7017,95.524,46.7369,18.4131,16.2003,45.453,11.1062,51.5644,109.419,39.2066,4.93888,0.198034,0.18324
-6235.36,1,0.456942,2,0,56.7956,20.7731,87.3222,46.0251,16.6965,13.4817,41.0949,12.0689,46.6597,108.9,42.8416,4.37393,0.206706,0.198592
-6233.36,0.825318,0.456942,2,0,55.2133,14.5777,91.4362,46.8263,21.2466,14.805,42.8469,11.5652,48.9532,104.716,41.1214,4.47366,0.205216,0.200141
-6236.01,0.913435,0.456942,2,0,57.8739,17.814,88.7368,44.7837,17.4467,13.3543,40.4871,10.0022,47.0861,106.803,41.4194,5.22465,0.208707,0.195453
-6234.23,0.870163,0.456942,2,0,54.6734,17.557,90.5528,49.1218,18.6188,15.5163,44.0847,11.8141,49.7429,106.812,42.9935,3.65348,0.202524,0.208432
-6235.28,0.892844,0.456942,2,0,62.0171,19.1512,92.1928,46.5857,19.78,15.3422,44.3173,11.7594,50.9961,112.383,38.1878,4.46486,0.209639,0.188166
-6236.57,0.913793,0.456942,2,0,51.6455,19.3332,93.5618,49.5463,18.7876,13.9597,42.2917,11.4466,46.4949,102.525,46.4863,4.49505,0.206011,0.216165
-6236.83,0.899299,0.456942,2,0,56.6128,16.4294,89.4327,46.0732,19.7579,14.0176,42.9791,12.6089,50.0597,109.271,37.1506,5.03911,0.20674,0.18245
-6237.09,0.850343,0.456942,2,0,63.9114,18.8362,100.894,53.9525,18.9374,15.1929,45.07,10.8992,49.904,116.171,51.2141,4.20946,0.208316,0.211905
-6237,0.910031,0.456942,2,0,53.5833,18.6152,101.626,45.8588,22.9168,16.0632,46.3601,13.0229,52.6498,117.536,43.1442,4.394,0.210177,0.205349
-6233.2,0.991047,0.456942,2,0,58.4773,16.8946,99.5645,53.0939,21.9753,15.2431,47.1803,12.7096,53.67,118.174,45.6557,3.82604,0.206578,0.202425
-6234.65,0.920305,0.456942,2,0,63.5669,17.5453,103.603,51.7806,18.6768,15.1308,46.3234,11.8652,53.0176,116.407,43.9819,5.96269,0.206972,0.204005
