# stan_version_major = 2
# stan_version_minor = 1
# stan_version_patch = 0
# model = calibration_bigC_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 250
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ../r/dump/cal_data_12taxa_mid_comp_v0.1.dump
# init = 2 (Default)
# random
#   seed = 121
# output
#   file = ../output/12taxa_mid_comp_v0.1_bigC_c3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_divergent__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,psi,gamma
-6293.3,0.995011,0.343667,2,0,43.7861,20.472,123.736,37.7633,29.2415,14.6282,43.7102,13.4408,55.1897,155.724,54.4956,8.09681,0.210851,0.222831
-6295.5,0.943825,0.343667,3,0,44.2055,20.4974,124.116,38.8781,35.9105,14.7157,43.1024,14.9661,55.2119,157.926,47.8661,5.79946,0.215106,0.210843
-6294.31,0.860504,0.343667,2,0,43.3086,19.2956,116.578,39.408,33.3213,13.7982,44.5854,15.2484,57.6267,158.431,51.0177,6.49907,0.211577,0.218789
-6293.49,0.988763,0.343667,2,0,46.9756,20.2789,133.525,38.0212,32.1173,14.7552,44.793,13.6586,55.789,169.726,59.851,7.19346,0.215504,0.205433
-6296.65,0.912335,0.343667,2,0,52.9827,21.7931,129.48,43.5049,34.9929,13.402,50.6603,13.3376,64.6034,176.276,57.6324,7.24639,0.201563,0.219961
-6291.76,0.897505,0.343667,2,0,52.1243,21.7083,131.096,40.7228,33.125,14.5733,48.7022,13.8375,60.8972,165.005,58.8447,7.39893,0.205796,0.210661
-6294.59,0.94466,0.343667,2,0,46.6113,19.0872,137.112,43.4518,37.6631,16.8078,48.8567,16.0114,59.4189,176.073,57.8759,7.5799,0.195708,0.219728
-6290.66,0.976876,0.343667,2,0,47.6995,27.2428,135.938,41.3511,34.9874,14.7344,50.3496,15.3778,63.361,176.561,63.2774,7.98006,0.206912,0.209722
-6292.72,0.832365,0.343667,2,0,44.9395,25.1472,140.754,42.2886,33.4853,15.4873,47.2033,14.6597,64.247,181.645,61.0323,7.74908,0.206776,0.20661
-6294.22,0.87672,0.343667,1,0,51.8455,33.7469,141.874,44.5871,36.3567,17.0744,51.3374,14.989,61.036,186.688,55.2484,8.0231,0.20321,0.209092
-6289.97,0.952571,0.343667,2,0,46.583,23.3208,132.417,40.4642,36.2902,15.7394,48.1804,16.4002,62.9061,175.015,53.0867,7.59797,0.207109,0.210024
-6291.27,0.888411,0.343667,2,0,54.0791,24.5556,136.593,42.4412,34.0275,16.5298,49.6449,15.4984,58.8965,181.953,58.9282,7.98542,0.20478,0.205594
-6295.59,0.95705,0.343667,2,0,50.7529,30.1285,132.935,35.2939,35.0579,14.5917,48.8938,14.8391,62.9491,172.294,56.2666,7.56562,0.197144,0.208298
-6291.97,0.989016,0.343667,2,0,50.7709,28.1194,133.487,37.4988,37.0123,14.7968,49.6038,13.8917,59.4312,177.147,53.9809,6.94307,0.201642,0.202153
-6295.67,0.80748,0.343667,2,0,48.1189,25.8607,134.452,37.4225,32.044,13.9832,47.22,13.7074,62.4194,168.298,48.8136,7.77083,0.204837,0.210519
-6295.57,0.835256,0.343667,2,0,48.965,25.837,125.588,38.3515,33.473,16.6371,46.0076,14.3465,53.3565,170.347,55.8088,6.36021,0.214057,0.212531
-6296.42,0.954552,0.343667,2,0,47.3885,24.3203,122.964,39.7471,35.0944,14.1656,45.8806,16.2603,59.5104,159.598,59.4992,6.13258,0.216812,0.210156
-6294.51,1,0.343667,2,0,44.5179,25.1121,123.38,37.8052,34.6796,15.8003,46.3359,16.316,58.3003,169.743,55.6348,6.50847,0.218899,0.209319
-6296.58,0.96175,0.343667,2,0,51.1728,24.0846,123.149,42.3503,36.9723,14.4484,44.3172,14.6229,57.3075,158.325,51.3314,6.55232,0.211202,0.198252
-6293.76,0.971687,0.343667,2,0,51.7373,25.3665,126.626,37.078,30.6621,13.6817,45.0571,15.4676,55.7811,168.236,58.5521,6.73633,0.206067,0.206261
-6293.19,0.979337,0.343667,2,0,45.749,24.2157,131.517,40.9003,39.1541,14.9863,49.3189,15.1712,61.9391,177.888,51.9574,8.20412,0.199243,0.21222
-6293.27,1,0.343667,2,0,49.0216,20.4035,135.339,40.7568,38.0266,15.1805,49.8598,15.3993,60.4462,174.254,52.1971,7.92051,0.195858,0.215198
-6292.39,0.912923,0.343667,2,0,49.2658,24.9073,130.649,41.5761,32.4504,14.7065,47.533,14.1855,59.8555,172.904,65.5366,7.83114,0.207276,0.202875
-6291.7,0.980805,0.343667,2,0,50.0499,25.1244,132.512,41.0881,38.3962,15.0385,47.3967,16.1542,59.0168,173.922,51.6818,8.07496,0.207732,0.21873
-6291.03,0.883656,0.343667,2,0,42.9075,23.9862,132.06,39.4815,33.1434,15.1328,47.5384,13.8977,59.4778,163.471,56.7578,7.45684,0.207458,0.211545
-6289.43,0.996657,0.343667,2,0,45.2408,24.9679,128.857,38.563,31.8846,15.4291,48.1693,13.7082,59.2008,172.151,55.7544,7.61926,0.208706,0.20729
-6290.7,0.908215,0.343667,2,0,50.3959,23.3128,131.563,42.018,35.3572,15.844,46.2662,13.5679,58.6201,168.657,54.0368,7.17279,0.199868,0.203849
-6290.5,0.98826,0.343667,2,0,45.3463,22.409,132.551,41.7943,33.7927,16.4708,49.0475,15.4215,61.3342,175.898,52.7264,7.27274,0.21324,0.215531
-6292.28,0.918775,0.343667,3,0,47.7789,22.535,127.206,40.9503,33.8136,13.7791,43.991,16.6276,58.1513,162.672,53.1349,6.61666,0.210913,0.216353
-6290.91,0.971327,0.343667,2,0,48.9021,27.2257,128.21,44.3346,35.3057,15.3922,48.9772,15.8952,60.7835,173.058,59.0937,6.8807,0.205993,0.206921
-6292.35,0.886436,0.343667,2,0,45.8027,27.2474,127.297,39.9897,35.9072,15.9826,50.2706,14.8299,59.2388,170.29,59.6565,6.72865,0.206939,0.21219
-6291.29,0.957405,0.343667,2,0,44.6779,21.6155,134.314,42.1684,34.7499,15.8478,48.7037,17.2996,59.5337,174.592,55.7063,7.99377,0.204327,0.216899
-6289.78,0.976879,0.343667,3,0,45.0018,25.4149,134.49,42.5347,34.4267,15.6842,48.8889,15.1924,62.8397,175.056,56.0148,8.05233,0.212341,0.209075
-6293.36,0.920167,0.343667,2,0,48.4626,33.7347,135.915,42.8416,35.1391,17.2874,49.0867,14.5686,59.1964,179.713,57.5064,7.9055,0.210371,0.20425
-6294.39,0.897094,0.343667,2,0,49.796,31.8201,134.23,43.9108,34.6067,16.7815,49.3934,14.3006,60.2282,186.264,58.7169,8.1436,0.208506,0.200626
-6296.94,0.939396,0.343667,2,0,45.8732,28.9977,136.712,43.7148,36.6681,17.8403,47.6131,12.8001,63.0442,173.725,60.0173,8.05032,0.21158,0.201435
-6292.61,0.986371,0.343667,2,0,49.9011,20.0614,126.786,37.3528,32.1923,15.3787,47.7451,14.361,57.0187,174.02,50.7744,6.87663,0.205449,0.203723
-6297.09,0.973551,0.343667,2,0,45.2339,24.0064,126.865,40.3717,34.3217,13.0518,43.7507,13.139,56.314,156.679,61.5767,7.45622,0.203088,0.213156
-6300.58,0.92529,0.343667,2,0,49.2143,26.6256,119.165,41.4042,31.246,14.2953,46.9646,13.6429,56.8291,166.472,65.8832,6.88487,0.196746,0.211773
-6299.29,0.995717,0.343667,2,0,52.101,19.1001,136.282,41.135,33.8193,14.8365,46.2146,16.7436,58.7971,170.193,46.5662,7.49696,0.201068,0.199873
-6302.13,0.998963,0.343667,2,0,44.7084,13.0029,123.54,38.2366,33.1589,14.1578,46.7121,12.8518,57.9651,160.155,65.031,7.09463,0.199649,0.21296
-6292.76,0.993764,0.343667,2,0,50.9611,22.9782,135.875,41.5959,32.6711,14.7559,47.6939,14.0745,59.3698,173.392,50.6837,6.65146,0.210941,0.196393
-6294.13,0.898741,0.343667,3,0,46.7903,17.4025,125.217,39.4021,34.0749,13.5257,47.4402,14.0198,60.8652,171.265,56.6988,7.00533,0.217192,0.208295
-6292.24,1,0.343667,2,0,47.5176,18.284,128.465,40.0653,35.6004,14.6456,47.8627,13.0119,59.0463,165.22,55.6794,6.8937,0.216974,0.209674
-6290.53,0.961202,0.343667,3,0,47.3943,20.6485,125.831,37.7802,31.5827,15.0247,45.2269,15.8141,55.9713,163.813,53.5446,7.28861,0.201326,0.212674
-6294.62,0.87141,0.343667,2,0,45.6792,27.2275,126.177,42.0212,33.5388,14.2243,46.7021,11.486,59.2919,165.067,52.6993,6.9935,0.211498,0.201219
-6292.35,0.97076,0.343667,2,0,45.3616,24.1857,126.083,40.1124,30.9486,14.2533,43.6685,15.089,55.3179,162.493,55.8068,7.6519,0.219087,0.209542
-6290.9,0.860661,0.343667,2,0,46.654,24.7005,124.704,36.2925,34.2038,14.4867,45.732,14.2489,58.529,163.383,57.3814,7.59631,0.214334,0.209878
-6293.6,0.987887,0.343667,3,0,50.7172,23.5505,140.04,44.9854,35.52,17.3371,48.5342,12.9521,60.6265,178.148,57.9865,7.88633,0.215521,0.226171
-6294.66,0.973274,0.343667,3,0,47.3336,24.2191,137.774,38.6999,34.7429,14.1493,50.8083,17.4821,60.5854,182.761,57.4214,6.65358,0.199235,0.198531
-6293.8,0.923497,0.343667,2,0,46.751,24.9739,138.715,41.2347,35.0019,14.5222,48.101,16.8318,59.7045,179.113,55.9394,6.13845,0.19911,0.209404
-6298.5,0.792008,0.343667,2,0,47.0419,21.1984,129.221,39.7274,34.6078,16.6352,50.7161,13.7683,61.6783,169.429,57.1896,9.71358,0.203051,0.200188
-6295.71,1,0.343667,2,0,46.1881,25.1734,133.486,38.7091,32.9959,14.7756,47.1905,13.0813,59.7672,179.594,53.4137,9.00209,0.199692,0.208839
-6295.29,0.978809,0.343667,2,0,44.5089,28.5353,129.965,40.1728,29.7663,15.9,47.0757,13.5231,60.2826,166.535,54.8749,7.7242,0.195089,0.201505
-6294.15,1,0.343667,2,0,44.3778,20.002,123.372,38.0512,33.313,15.8393,47.2144,15.243,55.9685,170.157,56.8633,7.2885,0.194679,0.207622
-6295.38,0.994005,0.343667,3,0,50.7835,24.79,134.58,40.9926,36.7067,15.978,47.8858,12.8957,61.9423,178.095,57.3499,5.85184,0.203991,0.188658
-6296.36,0.971504,0.343667,3,0,40.9681,26.5708,128.288,43.5642,33.146,14.9593,48.3868,12.2056,58.0216,169.088,52.7511,6.78879,0.197837,0.207375
-6292.42,0.867453,0.343667,2,0,51.4329,26.3617,128.754,40.7696,35.6846,14.9471,48.0846,12.2572,59.4767,169.395,55.7508,6.39977,0.202703,0.199516
-6289,0.988051,0.343667,2,0,44.9981,19.6709,131.007,40.2082,32.1816,15.3822,46.1272,14.5471,57.9674,168.221,56.0374,7.80369,0.206092,0.213074
-6295.72,0.858028,0.343667,2,0,45.6438,23.9062,135.56,39.1885,38.7717,14.6029,48.8633,14.918,62.0657,173.382,61.7142,6.12186,0.219318,0.214629
-6293.3,0.788177,0.343667,2,0,52.5038,23.593,138.161,43.9486,33.354,15.9417,48.4975,15.5101,60.6536,167.481,54.6539,7.76025,0.207863,0.224574
-6293.81,0.983293,0.343667,2,0,51.1319,19.3064,129.097,41.9911,38.9249,15.9995,48.1247,14.2522,59.5268,181.676,58.1639,8.18486,0.207052,0.207654
-6293.09,0.966556,0.343667,2,0,50.1593,19.6426,130.464,43.5854,40.1098,15.7303,48.8042,14.7984,59.7355,176.579,60.4722,8.38956,0.209055,0.207885
-6290.55,0.932576,0.343667,2,0,50.0784,23.8958,136.462,39.2883,33.8001,15.2522,46.7101,15.4728,60.3994,169.378,53.8612,6.64151,0.214634,0.212268
-6293.03,0.916806,0.343667,2,0,44.3291,21.211,133.628,42.3714,40.565,15.8877,50.102,15.9555,61.2975,179.179,61.1245,7.05293,0.210588,0.209448
-6290.89,0.972751,0.343667,2,0,51.3451,23.456,139.212,39.265,32.1527,16.0298,47.8136,14.9107,61.6604,176.189,54.8281,8.1081,0.212696,0.214202
-6292.22,0.851416,0.343667,2,0,47.6567,26.8319,130.113,41.0664,34.6642,13.6719,49.852,15.1127,63.5968,172.813,56.364,7.07668,0.209644,0.213831
-6296.41,0.795451,0.343667,2,0,48.7649,23.4198,145.74,41.2021,36.9967,14.7949,47.5248,17.6623,59.26,180.264,57.109,6.80764,0.203824,0.206301
-6292.08,0.973832,0.343667,2,0,51.5502,23.4629,135.246,42.1408,37.545,14.5056,49.4418,14.9016,59.8214,178.368,51.1915,6.67237,0.202598,0.211123
-6299.09,0.774087,0.343667,2,0,48.1516,20.7843,129.11,43.2294,37.1543,14.2271,51.3022,14.5843,60.6026,181.896,50.587,6.32215,0.194785,0.20762
-6296.4,0.989329,0.343667,2,0,49.3857,22.2022,132.191,44.1682,37.0669,14.0066,51.424,14.958,60.7485,177.173,51.3475,6.36887,0.195402,0.20743
-6296.75,0.954465,0.343667,3,0,47.7628,26.6017,132.863,38.9718,32.2063,17.0452,49.5609,14.37,58.2462,174.602,64.2905,8.14326,0.217475,0.205019
-6295.93,0.999703,0.343667,2,0,48.6458,25.0048,133.064,42.2961,35.081,17.689,47.956,14.5123,56.7651,176.519,59.7735,7.98549,0.215459,0.196019
-6294.18,0.7831,0.343667,2,0,49.1413,25.3226,137.765,41.4314,32.8899,15.6241,47.6888,16.9313,63.8589,180.291,55.5226,9.01739,0.210896,0.202161
-6294.14,0.995121,0.343667,2,0,50.3622,23.3858,143.594,42.3507,32.4417,15.7783,49.4458,16.6271,62.2916,182.572,52.0615,8.45555,0.211116,0.206244
-6291.99,0.982914,0.343667,3,0,46.5167,19.4515,126.355,38.6193,33.5605,14.9905,44.4542,13.4377,54.2563,163.743,52.5948,5.99374,0.205296,0.215093
-6291.4,0.890028,0.343667,2,0,45.2724,17.7935,125.019,39.0306,32.8567,15.1575,46.1892,13.7637,54.4574,164.599,54.5037,6.28681,0.207573,0.214311
-6290.78,0.928482,0.343667,3,0,47.9226,23.4176,125.849,39.5591,33.3948,14.7728,45.3995,15.0293,57.4245,159.631,54.3224,7.92564,0.218169,0.218577
-6296.47,0.845817,0.343667,2,0,44.0373,26.409,123.485,36.166,35.5293,15.573,43.1301,13.9756,55.5604,163.603,55.2431,7.66437,0.210345,0.235475
-6295.1,0.916661,0.343667,2,0,51.7834,24.777,121.258,34.3613,35.2493,15.5112,43.4595,14.2795,56.5798,155.729,52.7139,6.9946,0.211946,0.21664
-6294.11,0.994834,0.343667,3,0,42.5745,19.4571,126.592,44.2282,31.7565,14.1765,46.4083,14.8108,58.8522,164.19,57.3933,6.2959,0.211584,0.216068
-6297.06,0.813267,0.343667,2,0,45.6739,32.4228,123.642,36.7862,31.7427,13.8798,43.3704,13.2648,53.8965,152.965,51.5499,7.6358,0.205154,0.200466
-6295.78,1,0.343667,2,0,47.5454,32.1299,124.261,36.6127,30.887,14.8371,42.7789,13.5477,53.8872,161.802,51.6709,7.98314,0.20783,0.204264
-6293.43,0.93114,0.343667,2,0,49.4394,19.8062,119.92,35.7434,29.8041,15.5616,43.5602,14.6386,53.6462,157.403,54.17,7.6288,0.207954,0.206639
-6294.06,0.686293,0.343667,3,0,43.9392,22.943,139.617,41.3933,39.0146,16.4339,50.2899,14.4454,63.0063,178.66,50.9414,6.88911,0.203534,0.207832
-6292.28,0.990742,0.343667,2,0,45.829,21.8955,136.608,42.8659,34.835,16.5513,49.8095,14.9497,65.8378,183.101,54.4024,6.86883,0.209863,0.212894
-6294.97,0.865317,0.343667,3,0,49.7869,26.5664,117.543,39.0594,33.9169,14.1989,46.2926,14.1175,56.8459,162.817,58.2138,6.9315,0.198215,0.193712
-6293.74,0.974561,0.343667,2,0,49.1333,30.0199,120.172,38.1938,33.7316,14.3001,47.3545,14.1231,58.1801,167.274,53.7207,6.54467,0.19839,0.20235
-6290.55,0.917133,0.343667,2,0,46.8803,21.4953,143.566,42.0776,37.3585,16.4931,50.8718,15.3128,62.4871,180.243,57.9442,8.04105,0.202423,0.217214
-6292.62,0.952318,0.343667,3,0,47.444,25.2497,129.354,40.2041,34.9598,13.8867,46.0415,13.4688,55.2304,168.855,52.9603,6.08567,0.210134,0.204918
-6292.26,0.901214,0.343667,2,0,49.7968,24.2411,130.162,38.83,34.6607,13.6873,44.921,13.9082,55.6197,169.118,55.0693,6.38013,0.206954,0.200521
-6292.01,0.91616,0.343667,2,0,48.9572,24.3692,125.259,41.7255,32.5443,16.7694,48.3037,14.5214,60.9696,174.608,55.0872,7.05641,0.21327,0.21172
-6293.9,0.990645,0.343667,2,0,46.6554,30.1337,130.59,41.9205,37.516,15.9838,48.5453,12.6842,57.8168,167.759,55.1149,7.06682,0.207314,0.201072
-6297.16,0.77737,0.343667,2,0,49.4921,27.3518,133.814,37.4385,34.1951,17.4174,46.4093,12.0821,60.9455,181.225,57.6252,7.23823,0.209204,0.202672
-6300.66,0.99199,0.343667,2,0,57.9744,26.7995,139.836,41.3314,37.4287,15.9926,50.7951,13.7504,64.516,178.816,54.0581,6.13946,0.212079,0.190259
-6298.52,0.991584,0.343667,2,0,43.8908,20.5013,135.859,44.0078,34.86,16.1611,52.9582,16.0371,63.4335,177.445,64.9374,8.92661,0.203534,0.223673
-6299.69,0.987252,0.343667,2,0,45.8944,22.2242,145.098,45.9702,39.6774,14.3884,48.8536,17.1812,64.3824,188.901,67.8738,7.91258,0.202298,0.21586
-6299.14,0.99661,0.343667,2,0,47.3236,21.1403,143.459,45.112,39.3085,14.0537,48.975,16.846,64.4526,190.399,67.9268,7.63054,0.201829,0.214027
-6293.57,0.981048,0.343667,2,0,46.7809,29.8017,135.725,39.4176,34.0446,17.0488,50.5911,16.1209,62.1824,171.338,56.0995,6.82549,0.20729,0.213929
-6294.84,0.989382,0.343667,2,0,48.0539,26.1118,132.546,44.4846,33.4059,16.2817,47.4612,17.0533,58.0682,177.629,63.3627,7.20033,0.210074,0.220077
-6292.05,1,0.343667,2,0,46.3378,27.2288,135.297,42.8665,32.0364,16.4534,48.4474,15.9195,60.4093,168.831,56.5161,6.76923,0.204398,0.215115
-6293.39,0.982246,0.343667,2,0,44.4034,23.0385,132.441,42.1694,32.1147,16.5271,47.7801,15.2607,58.5466,173.058,54.9766,6.82553,0.206255,0.230402
-6293.89,0.993789,0.343667,2,0,53.9344,25.2756,135.93,39.8109,39.27,15.5718,49.9378,13.3049,62.514,184.46,64.0714,6.81265,0.20379,0.204788
-6293.87,0.989458,0.343667,2,0,43.375,26.9893,132.001,42.3119,33.5985,14.6584,48.3724,11.8999,58.5762,169.196,54.4009,6.90157,0.200339,0.202521
-6292.45,0.990742,0.343667,2,0,48.9414,18.8396,129.369,39.6074,34.2074,15.8894,47.2488,16.0081,61.1028,168.826,54.7275,5.9003,0.205186,0.203789
-6291.81,0.997346,0.343667,2,0,48.1699,21.1427,131.529,42.13,34.8337,15.6417,47.7831,16.407,61.106,176.525,55.5876,5.92847,0.203871,0.202518
-6293.7,0.943281,0.343667,2,0,53.9999,20.5534,133.458,42.6781,34.8728,15.9526,49.4441,15.3247,58.1753,174.117,56.5569,5.93375,0.201022,0.210186
-6293.09,0.902363,0.343667,2,0,50.394,24.0547,134.646,37.3424,36.134,14.9043,48.1066,14.7479,62.7949,174.301,54.6996,5.83392,0.20678,0.20724
-6290.32,0.926317,0.343667,2,0,51.9552,22.1928,140.93,44.5107,35.7129,16.8751,50.5572,16.101,62.2904,185.371,56.0643,7.14916,0.208313,0.210149
-6294.74,0.907226,0.343667,2,0,49.972,22.5211,136.357,42.6121,34.4327,16.4947,51.2089,17.1694,64.1725,178.841,58.8566,6.63489,0.218182,0.202877
-6293.58,0.997486,0.343667,2,0,43.65,25.3959,138.524,41.8202,37.3534,13.9045,47.8672,13.8498,59.7194,171.929,60.0941,7.53778,0.202765,0.222038
-6289.85,1,0.343667,2,0,44.9316,18.3106,131.139,40.8961,36.7258,15.3109,47.9448,14.6419,60.4751,173.691,59.0384,7.62483,0.207013,0.21977
-6292.1,0.920036,0.343667,2,0,47.2499,20.4099,130.671,39.9228,34.7917,17.8254,46.3678,15.0574,56.9198,167.296,55.2532,7.98487,0.21378,0.219829
-6289.2,0.970734,0.343667,2,0,45.2743,24.2852,131.741,39.9639,36.4167,15.7071,47.4578,14.833,61.0732,170.562,52.7967,7.38908,0.211735,0.211847
-6290.64,0.885957,0.343667,2,0,46.8252,21.0803,136.086,39.3639,33.549,16.8249,47.7548,14.7111,62.2433,175.888,58.0109,8.47238,0.207813,0.206497
-6292.4,0.974165,0.343667,2,0,47.1758,19.8155,135.73,39.2912,32.1476,17.012,49.732,14.0592,59.7389,175.944,57.5221,8.33212,0.212638,0.218249
-6294.95,0.929857,0.343667,2,0,49.9076,22.0317,127.979,42.1766,37.0367,13.473,45.2493,13.2482,59.8124,167.703,50.5483,6.19005,0.205897,0.204424
-6293.46,0.931387,0.343667,2,0,46.5076,23.9705,121.636,36.8948,31.2389,15.5382,46.3579,13.1448,54.8446,160.167,55.2145,8.06089,0.214169,0.217984
-6294.69,0.911126,0.343667,2,0,40.3978,28.0035,125.248,38.3483,31.6717,15.4877,46.5308,14.4272,56.1626,162.22,51.3325,7.68542,0.207201,0.222861
-6296.31,0.909514,0.343667,2,0,49.7101,16.8442,130.043,38.8398,34.7489,14.6931,43.1454,14.6554,53.3279,161.645,56.0134,6.70422,0.222977,0.217978
-6303.95,0.917424,0.343667,2,0,42.3748,17.0663,115.589,40.7875,32.7979,17.0967,44.2779,15.8433,57.3305,156.022,48.7292,5.95711,0.223272,0.215372
-6300.19,0.965416,0.343667,2,0,44.4473,18.9955,124.015,41.6579,30.6806,16.3832,41.2525,15.3898,54.8991,152.045,49.1356,6.59443,0.224963,0.217946
-6300.21,0.981329,0.343667,2,0,44.1103,18.6822,123.39,42.4301,32.3151,14.9356,40.4325,14.0773,54.8112,154.1,49.1182,6.20826,0.225665,0.216887
-6301.41,0.991167,0.343667,2,0,45.2065,24.9189,115.699,37.8668,34.7846,16.3052,42.978,13.4741,55.7061,152.52,50.8054,5.72472,0.226359,0.229132
-6297.29,1,0.343667,2,0,45.2529,23.6991,123.572,37.6624,34.3407,15.8133,43.4277,13.7981,56.7565,155.655,52.311,5.54067,0.22203,0.23158
-6298.06,0.970688,0.343667,2,0,45.7319,22.9892,117.606,38.1508,33.207,15.7772,43.1221,13.6368,56.6278,153.697,53.7604,5.84702,0.223372,0.233651
-6296.9,0.95217,0.343667,2,0,44.8197,22.7005,122.192,38.393,34.6847,15.0676,42.976,13.2425,57.7647,154.005,53.4735,6.02198,0.221671,0.23474
-6297.23,0.954902,0.343667,2,0,49.7319,22.5708,123.506,39.3231,37.0085,16.0758,42.1875,13.6195,56.4434,159.105,55.6479,6.91838,0.226645,0.229854
-6294.56,0.940234,0.343667,2,0,44.1553,20.2549,133.054,40.6603,31.7687,14.7277,50.7483,16.8493,63.2259,177.901,56.4127,8.04696,0.203351,0.217441
-6294.61,0.99158,0.343667,2,0,43.4626,24.9631,137.006,41.2109,33.4209,14.7885,51.4275,16.9452,62.5501,178.633,54.9134,8.02053,0.204136,0.221388
-6291.02,0.999638,0.343667,2,0,50.4454,20.3087,138.048,41.6845,36.5976,16.5444,47.7073,15.2773,61.711,179.812,63.8439,7.28688,0.204116,0.20766
-6290.17,0.913736,0.343667,2,0,50.624,20.4343,133.662,41.1487,35.4909,16.1753,48.5914,15.7108,61.8668,180.489,63.6852,7.36796,0.206142,0.209295
-6293.77,0.888816,0.343667,3,0,50.7801,28.5214,138.39,37.5117,33.2256,16.197,50.5889,14.3432,64.7584,180.956,53.092,7.55318,0.203347,0.200565
-6292.85,0.847513,0.343667,2,0,49.9112,24.7473,135.125,39.8425,32.9747,14.6491,46.1758,16.5911,59.1662,175.386,61.1804,8.04783,0.215894,0.209246
-6291.22,0.984651,0.343667,2,0,46.7592,23.1698,127.532,40.4068,32.6199,14.5276,48.9031,13.5189,61.6122,167.461,54.3272,7.94884,0.204992,0.214973
-6291.91,0.831296,0.343667,2,0,48.4806,29.3906,135.143,40.3722,32.6616,14.6281,46.3117,13.8849,60.0807,166.88,55.8084,7.62434,0.202617,0.213119
-6292.26,0.810573,0.343667,2,0,49.7187,27.0791,136.457,41.8382,36.7759,14.6256,48.2131,15.4186,56.3229,175.178,59.943,7.97797,0.208008,0.218164
-6293.31,0.913514,0.343667,2,0,48.3971,24.6817,140.209,40.3474,35.2679,13.0113,49.8657,14.5939,60.3448,174.402,56.3574,7.83377,0.206263,0.21962
-6291.66,0.958405,0.343667,2,0,54.0842,21.4384,134.263,42.9999,32.9895,14.4577,49.7248,15.3933,64.2976,181.496,58.6932,6.97376,0.204339,0.202114
-6297.32,0.741126,0.343667,2,0,50.6796,26.1925,141.59,41.0612,38.8059,15.275,52.0163,17.9309,64.0182,184.184,60.0586,5.68178,0.207283,0.222827
-6290.31,0.984266,0.343667,2,0,52.5359,17.4904,137.77,40.9972,36.4013,15.8628,48.066,14.5975,61.9952,174.944,59.0645,7.13358,0.210701,0.220462
-6290.88,0.818753,0.343667,2,0,44.9817,21.4008,122.077,37.9191,34.7004,14.3489,46.0762,13.87,54.9953,162.976,53.5499,7.74545,0.202512,0.201232
-6296.03,0.861465,0.343667,2,0,43.0475,26.4938,130.575,41.1143,33.0298,14.3469,45.6821,15.8327,62.4684,168.927,50.3802,8.33564,0.206733,0.218641
-6297.81,0.98359,0.343667,2,0,49.1809,17.7791,134.788,41.2993,36.6611,17.0537,50.5139,12.5887,58.8979,180.013,65.3639,7.85106,0.200386,0.196613
-6294.59,0.947756,0.343667,2,0,46.7032,21.9269,134.309,40.9186,39.2773,15.9603,49.9414,12.5388,59.0542,180.036,61.7959,8.27783,0.203077,0.200426
-6296.04,0.881179,0.343667,2,0,45.8878,18.4917,127.729,42.5312,32.0645,16.5083,45.9573,11.7909,60.3804,171.083,50.9838,7.91408,0.209509,0.213589
-6293.41,0.958717,0.343667,2,0,50.6876,25.2551,134.161,39.9444,36.5993,13.9799,49.0882,13.8172,59.3403,172.777,63.4382,7.64654,0.216523,0.214804
-6293.74,0.983277,0.343667,2,0,48.4144,26.1496,135.804,38.8451,37.5012,13.7398,47.9534,14.8839,58.951,169.526,61.6874,7.68028,0.217595,0.221308
-6291.96,0.927446,0.343667,2,0,48.6958,25.4067,131.946,39.5244,34.7925,14.4104,47.038,14.3321,59.3142,169.338,63.4239,7.33597,0.218131,0.218352
-6291.15,0.914702,0.343667,2,0,48.6941,26.0028,129.516,40.0645,32.0665,14.7981,46.5905,13.8996,58.385,169.478,61.7707,7.1421,0.215615,0.219135
-6291.21,0.995317,0.343667,2,0,44.6149,23.7962,130.34,41.376,35.5172,14.0165,45.8983,13.5909,59.8122,164.785,53.3772,6.70457,0.212613,0.220016
-6292.96,0.744295,0.343667,3,0,51.182,24.0121,130.93,38.992,32.3625,16.6649,49.3901,13.7327,59.8774,175.17,58.3526,7.85344,0.198016,0.190248
-6294.44,0.754447,0.343667,2,0,51.5592,27.8276,125.887,38.5669,35.3817,15.2141,50.0504,14.3684,62.2868,170.379,57.4232,6.97144,0.200358,0.194106
-6289.3,0.863024,0.343667,2,0,52.9163,23.9571,135.333,41.6894,32.4677,15.1279,47.6414,14.2821,61.5828,175.314,55.762,7.68963,0.207963,0.206977
