# stan_version_major = 2
# stan_version_minor = 1
# stan_version_patch = 0
# model = calibration_vary_psi_bigC_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 250
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ../r/dump/cal_data_12taxa_mid_comp_v0.1.dump
# init = 2 (Default)
# random
#   seed = 121
# output
#   file = ../output/12taxa_mid_comp_v0.1_vary_psi_bigC_c1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_divergent__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12,gamma
-6281.19,0.956199,0.0294099,5,0,59.9508,21.5955,136.927,55.7053,34.2219,18.0622,48.7904,15.378,72.3264,167.269,67.6915,11.8388,0.409403,0.23524,0.177128,0.757473,0.202029,0.240849,0.205159,0.278968,0.288872,0.146098,0.317881,1.88255,0.196488
-6273.39,0.965374,0.0415753,3,0,57.0498,25.5507,136.816,52.9734,36.1204,18.5332,45.2457,13.0928,72.4433,163.096,59.7779,10.2671,0.409394,0.342177,0.213284,0.788858,0.214662,0.305415,0.206279,0.190997,0.376505,0.17015,0.267373,1.83579,0.20344
-6278.49,0.429962,0.0596554,2,0,54.7546,29.9705,130.637,49.7756,32.3925,17.7494,44.6217,13.7682,69.9606,158.189,59.8738,10.5322,0.446246,0.27246,0.208146,0.859423,0.225219,0.344593,0.204973,0.183209,0.320602,0.178323,0.247776,1.82603,0.196426
-6279.86,0.959275,0.0291153,3,0,57.1872,25.617,126.463,48.1273,38.8953,18.9812,46.1621,13.9523,63.3472,164.994,57.2977,9.78734,0.437314,0.268943,0.199213,0.926131,0.239649,0.356524,0.195241,0.173973,0.324607,0.173942,0.23496,1.83538,0.212795
-6280.48,0.649678,0.0411864,3,0,58.8686,28.7971,118.378,55.716,30.4318,16.9384,45.8634,13.3198,67.4082,167.127,57.1912,9.97323,0.433169,0.30474,0.177356,0.905933,0.200222,0.300253,0.211962,0.168923,0.328021,0.147943,0.245195,1.82947,0.199349
-6281.41,0.960415,0.0313773,4,0,62.756,17.171,133.566,60.7721,33.3454,18.6606,50.4003,14.5992,68.1448,177.946,64.7959,11.7996,0.411742,0.339861,0.210312,1.04164,0.214281,0.317038,0.188003,0.193693,0.278598,0.168445,0.27183,1.7572,0.207873
-6278,0.892604,0.0443101,3,0,53.3758,23.9592,127.76,55.6467,33.8461,17.1407,43.4138,16.1281,69.9319,157.385,59.8065,10.2057,0.295755,0.374366,0.172276,1.21053,0.202622,0.288748,0.218277,0.199451,0.407407,0.146961,0.258868,1.69383,0.211528
-6276.75,0.718652,0.0545668,3,0,54.285,17.5325,136.171,54.554,33.9675,18.2302,46.8487,15.6383,65.4859,166.055,58.6931,9.73918,0.300586,0.244492,0.214479,0.844328,0.223419,0.354975,0.218545,0.169004,0.322925,0.157869,0.279721,1.66181,0.195612
-6281.62,0.825178,0.0476909,4,0,52.5187,16.4967,123.79,55.8655,34.4794,19.2529,46.0296,11.0432,64.3447,167.13,55.5751,10.9809,0.311751,0.310727,0.176639,0.953323,0.197754,0.521564,0.188334,0.156616,0.270833,0.158534,0.264276,1.72697,0.19313
-6281.64,0.642763,0.0513642,3,0,59.478,20.2326,133.233,48.3547,34.2994,20.0107,47.4445,16.7919,74.7126,170.666,64.2999,9.82278,0.350777,0.38079,0.171372,0.866991,0.199186,0.31486,0.21537,0.157754,0.379042,0.145861,0.277149,1.80033,0.186267
-6278.96,0.995697,0.0387947,3,0,63.5257,20.6421,130.155,48.4642,32.3242,17.6529,46.0891,16.4584,70.1091,159.059,58.9603,8.86587,0.609089,0.306444,0.214865,0.955079,0.221658,0.241559,0.198079,0.227988,0.330551,0.172928,0.256413,1.80334,0.206207
-6274.92,0.429138,0.0580892,2,0,57.4271,23.0847,132.724,56.0614,35.9037,16.9123,46.9571,12.8358,70.0602,168.671,57.3341,9.49881,0.524724,0.233644,0.204024,0.920208,0.22275,0.329651,0.201398,0.205438,0.307824,0.161967,0.272942,1.85653,0.207473
-6278.5,0.909087,0.0291451,4,0,59.4777,22.6253,122.073,54.622,33.1021,15.5803,44.7225,14.4523,73.6905,166.305,59.1818,8.55205,0.536181,0.313925,0.170774,0.992701,0.202233,0.258472,0.209225,0.219112,0.391207,0.150462,0.307746,1.91913,0.201574
-6281.33,0.928756,0.0368769,3,0,63.4326,22.9715,124.535,50.0704,36.768,17.0061,48.0527,15.4213,69.8303,162.225,61.4804,11.9439,0.620565,0.404232,0.19661,1.06746,0.213157,0.275433,0.201572,0.182612,0.312127,0.165861,0.249811,1.93687,0.212323
-6273.56,0.902945,0.0483345,4,0,53.6192,19.8079,133.185,53.0252,31.9199,20.679,47.1084,14.5606,75.8873,164.866,57.5181,10.7496,0.285241,0.308308,0.189733,0.884996,0.207722,0.556304,0.21411,0.197735,0.376796,0.153051,0.295115,1.93115,0.199806
-6279.67,0.460496,0.0601726,4,0,55.4597,24.1215,126.451,58.9237,30.0074,18.55,47.673,15.3406,71.057,162.474,56.8646,11.0345,0.680986,0.311123,0.184348,1.8856,0.201105,0.339973,0.203458,0.195684,0.350548,0.150246,0.274034,0.97943,0.197227
-6273.78,0.875508,0.0324103,2,0,58.2297,26.3454,127.992,50.9639,34.94,18.1611,45.3274,14.9008,72.5051,163.851,61.5782,10.3889,0.669442,0.322539,0.181741,1.89306,0.220158,0.3397,0.208774,0.202222,0.397224,0.155993,0.260629,1.04077,0.195937
-6270.36,0.85132,0.038305,5,0,53.4891,24.8007,121.447,52.8655,36.1124,19.5404,44.3469,14.6856,68.6479,159.652,56.1673,9.33398,0.341822,0.264077,0.179803,1.58258,0.208093,0.416692,0.208536,0.216728,0.361939,0.159259,0.244358,0.618654,0.196451
-6277.19,0.722885,0.0431999,5,0,60.0653,19.3586,133.669,56.8983,33.296,18.8512,47.6632,14.6811,74.6251,169.112,66.123,8.25829,0.367327,0.26997,0.194309,1.60891,0.215423,0.416945,0.20429,0.19701,0.426223,0.154492,0.288886,0.109902,0.186931
-6280.11,0.942378,0.0383018,4,0,47.7736,24.3753,129.12,49.7598,34.1694,18.4259,47.9798,14.6442,70.5532,168.459,58.3078,7.98062,0.284279,0.276869,0.185287,1.71934,0.248327,0.286966,0.200735,0.213599,0.312455,0.164339,0.24814,0.121825,0.207152
-6277.81,0.631914,0.0510897,4,0,59.2354,20.7846,124.726,51.0352,33.829,22.2255,45.3815,14.981,64.0916,160.292,59.0897,5.41056,0.554159,0.264434,0.1807,1.36376,0.242482,0.900683,0.209925,0.189224,0.331321,0.161293,0.268104,0.114714,0.201429
-6284.13,0.927927,0.03829,4,0,57.1259,19.2859,118.453,50.735,31.9096,17.9714,42.2608,13.605,59.5661,153.286,59.4433,7.18209,0.614917,0.283525,0.177786,1.28901,0.190583,0.788049,0.202301,0.290045,0.266614,0.155142,0.260364,0.111585,0.189206
-6279.91,0.7851,0.0496035,4,0,63.2788,26.7153,136.786,54.6008,37.0251,17.821,46.5422,15.0923,75.0659,169.836,65.1306,6.39358,0.499193,0.265438,0.182698,1.47661,0.187093,0.336383,0.223524,0.151481,0.454577,0.149868,0.275241,0.109423,0.19767
-6277.98,0.422369,0.0493456,3,0,62.2426,20.4663,128.038,50.5793,33.0501,17.581,44.826,13.6681,65.9926,159.723,58.8331,6.12371,0.577245,0.311616,0.195359,1.46204,0.235016,0.366546,0.19952,0.259746,0.374556,0.16329,0.275311,0.109114,0.211046
-6276.36,0.726666,0.0253143,6,0,66.8848,27.2975,132.311,52.4289,37.0043,20.3634,47.9929,16.1131,69.6475,176.698,60.8778,7.27467,0.500897,0.276696,0.207435,0.986223,0.204703,0.57478,0.196489,0.252302,0.318024,0.159404,0.257655,0.25301,0.190998
-6276.36,0.000375522,0.726527,1,0,66.8848,27.2975,132.311,52.4289,37.0043,20.3634,47.9929,16.1131,69.6475,176.698,60.8778,7.27467,0.500897,0.276696,0.207435,0.986223,0.204703,0.57478,0.196489,0.252302,0.318024,0.159404,0.257655,0.25301,0.190998
-6276.36,4.84111e-288,1.69765,0,1,66.8848,27.2975,132.311,52.4289,37.0043,20.3634,47.9929,16.1131,69.6475,176.698,60.8778,7.27467,0.500897,0.276696,0.207435,0.986223,0.204703,0.57478,0.196489,0.252302,0.318024,0.159404,0.257655,0.25301,0.190998
-6275.98,1,0.167421,4,0,50.3938,20.3257,132.786,57.2714,37.4422,21.6143,48.5998,14.2825,76.1212,176.676,70.0646,7.77043,0.273166,0.263437,0.188308,0.646619,0.207461,0.407638,0.203655,0.198858,0.388409,0.148035,0.348646,0.178068,0.206317
-6282.09,0.957643,0.174389,4,0,65.5479,22.993,139.111,54.1093,30.6489,25.4791,48.014,14.2823,68.4236,166.89,53.3255,8.22762,0.54367,0.250475,0.188917,0.744141,0.199463,0.917081,0.200816,0.200465,0.306584,0.155847,0.215309,0.201709,0.194186
-6284.61,0.987202,0.209002,3,0,63.3146,24.9629,129.844,55.2858,28.9815,19.7171,48.804,14.0419,70.0646,166.586,58.4224,8.04467,0.544392,0.264389,0.217519,0.744676,0.20722,0.545847,0.188103,0.158278,0.306616,0.163017,0.199249,0.20523,0.197409
-6283.86,0.649325,0.312973,2,0,63.3328,24.461,130.152,56.6107,29.16,19.7303,48.7827,14.6397,71.8047,163.93,58.019,7.91865,0.58035,0.270917,0.210432,0.693501,0.205501,0.456289,0.191719,0.159574,0.294665,0.164494,0.202783,0.213076,0.19532
-6284.28,0.98933,0.181259,4,0,56.3809,21.7271,142.399,52.001,33.7444,19.8181,46.8121,16.232,67.2489,176.687,53.2234,12.0745,0.284444,0.240169,0.184442,0.915073,0.208556,0.374083,0.201305,0.248114,0.278889,0.144311,0.224598,1.83892,0.185013
-6287.44,0.96681,0.30736,3,0,60.6758,24.4267,125.658,49.8043,35.1538,19.9419,43.6398,12.9363,68.9717,166.704,69.8998,5.89697,0.567316,0.313709,0.175934,1.60129,0.228905,0.523789,0.20598,0.193887,0.51097,0.166973,0.343563,0.124532,0.218265
-6287.71,0.429019,0.503568,2,0,65.1729,24.4574,129.177,52.0155,37.3214,19.7383,46.7785,13.4665,80.2947,157.849,63.897,7.34494,0.594975,0.219761,0.19395,0.3957,0.209912,0.599417,0.228554,0.194364,0.483485,0.159832,0.345825,0.260591,0.205419
-6283.4,1,0.154052,3,0,59.5223,25.1187,127.872,50.02,36.8079,19.2216,45.6834,14.2473,73.9587,165.578,65.8032,7.24654,0.393911,0.213811,0.196628,0.954771,0.201427,0.668714,0.235796,0.185214,0.547658,0.152394,0.335595,0.134295,0.202884
-6276.55,0.76996,0.288415,3,0,53.3347,23.7346,139.521,56.6309,37.1855,19.6189,49.6861,16.7603,77.2009,164.86,65.1211,9.30038,0.297867,0.300434,0.195722,0.601263,0.201441,0.332235,0.207307,0.257545,0.474266,0.155695,0.276601,0.753799,0.199478
-6277.36,0.875427,0.263268,3,0,54.0181,21.7665,132.874,50.3979,34.1904,21.0726,47.7069,13.2821,68.5943,167.82,58.7312,8.67674,0.337247,0.251941,0.174716,1.13122,0.219473,1.06009,0.196221,0.159567,0.306981,0.163165,0.232706,0.707209,0.203314
-6283.47,0.92322,0.337205,2,0,53.0395,27.2646,119.553,52.2431,34.382,18.8268,40.4629,13.3642,72.2956,164.384,62.0431,11.1156,0.37521,0.269684,0.181214,0.660394,0.193971,1.07445,0.191221,0.16379,0.409,0.160631,0.282672,1.11273,0.186037
-6285.24,0.218364,0.503,2,0,59.2797,21.3348,120.558,45.9508,32.2376,21.6493,42.8815,13.189,63.4756,139.458,57.2407,8.86468,0.401864,0.334612,0.196463,0.870646,0.213152,1.1951,0.19765,0.228297,0.331388,0.1388,0.265665,1.88745,0.186631
-6283.44,0.997903,0.0832364,5,0,45.5845,24.4761,126.494,52.2846,33.3822,18.7365,46.1991,15.631,71.2677,159.497,57.5106,5.99647,0.24429,0.204479,0.17191,0.998597,0.211511,0.443717,0.213695,0.177997,0.373936,0.179263,0.272847,0.108169,0.204342
-6276.56,0.995732,0.158071,4,0,51.7085,25.8056,117.724,53.4798,34.1904,16.9905,43.1939,15.6379,65.8068,161.097,54.4749,7.09984,0.321619,0.248789,0.19418,0.728744,0.203382,0.295328,0.199375,0.195819,0.339352,0.152387,0.257319,0.294808,0.198357
-6278.41,0.702047,0.29643,2,0,54.4974,21.782,122.763,48.6978,33.7941,14.7463,43.7387,15.3775,66.6569,155.6,55.2043,5.61114,0.342965,0.302702,0.17303,0.712469,0.194595,0.249079,0.194889,0.174602,0.32173,0.151365,0.277963,0.102241,0.18937
-6275.41,0.972163,0.22505,3,0,59.6404,21.7905,131.561,51.2947,33.2619,20.2927,43.2827,13.7899,70.7888,157.515,57.7117,10.4871,0.586849,0.253086,0.197547,0.913909,0.231488,0.554374,0.212284,0.205548,0.364282,0.166343,0.229552,1.82037,0.206254
-6276.88,0.755692,0.389557,2,0,62.0609,21.8256,128.309,52.1174,36.1617,20.5034,45.2086,14.3509,72.2466,158.572,55.3708,9.22762,0.74985,0.273475,0.218661,0.651374,0.220969,0.372685,0.205525,0.218368,0.415394,0.15331,0.229457,0.79651,0.213338
-6276.68,0.983308,0.349078,2,0,57.2101,23.0091,133.222,52.0765,38.0688,18.1728,44.1763,15.331,72.4386,158.912,59.3144,9.41439,0.813535,0.274011,0.205256,0.685868,0.236699,0.397169,0.211658,0.225406,0.383223,0.151496,0.228851,1.08804,0.215905
-6276.68,0.0313626,0.618174,2,0,57.2101,23.0091,133.222,52.0765,38.0688,18.1728,44.1763,15.331,72.4386,158.912,59.3144,9.41439,0.813535,0.274011,0.205256,0.685868,0.236699,0.397169,0.211658,0.225406,0.383223,0.151496,0.228851,1.08804,0.215905
-6275.14,0.994147,0.0650328,5,0,60.1715,19.9862,127.103,49.576,34.7993,18.8787,47.6626,15.8442,70.3597,167.755,61.8456,10.3354,0.572453,0.332958,0.173492,0.870334,0.187377,0.435894,0.192684,0.207644,0.389364,0.160619,0.275254,0.656245,0.191141
-6273.56,0.999938,0.119569,4,0,62.5869,20.0325,127.714,52.4534,35.378,18.9291,47.6348,14.6987,75.449,171.945,58.6971,9.74538,0.481367,0.265467,0.184552,0.433442,0.193796,0.312076,0.193983,0.234677,0.323305,0.162991,0.28055,0.887697,0.18935
-6282.01,0.81613,0.221401,3,0,60.9872,30.4943,138.819,51.2894,30.1046,14.5803,46.1642,15.0265,71.0754,161.317,61.2228,9.79644,0.445014,0.319909,0.222265,1.36768,0.230602,0.209656,0.197778,0.182169,0.374193,0.153627,0.295774,0.41148,0.195728
-6279.93,0.820229,0.238951,3,0,66.8119,25.0871,138.496,53.1599,33.3265,15.7887,45.1925,12.7613,70.8025,165.389,59.0524,10.5418,0.552913,0.255373,0.233157,1.4189,0.207481,0.24205,0.196926,0.178254,0.338807,0.163829,0.292585,1.93923,0.201441
-6273.95,0.98778,0.26066,3,0,55.6794,21.0681,127.899,54.0227,36.1723,21.214,47.2815,15.4819,75.8025,171.681,61.0127,9.03996,0.421872,0.311035,0.179176,0.444549,0.208024,0.392346,0.199794,0.215644,0.362461,0.144507,0.244858,0.531701,0.179832
-6269.47,0.580483,0.456469,3,0,57.7029,22.833,128.86,53.6402,35.7378,19.9193,46.8994,15.5242,74.8334,170.18,60.4664,8.20228,0.462932,0.260601,0.184027,0.676483,0.21254,0.335659,0.200625,0.195237,0.368167,0.149473,0.248251,0.29321,0.186823
-6271.75,0.462104,0.25226,3,0,58.6211,22.3273,131.009,51.5235,35.6512,19.6428,46.8466,15.4022,74.2707,174.319,56.6113,8.49887,0.439811,0.233313,0.180779,0.667147,0.211302,0.382794,0.199872,0.197108,0.385685,0.148398,0.249765,0.365561,0.186056
-6279.33,0.991261,0.101272,4,0,63.7951,17.8141,135.147,47.5292,35.8224,18.7862,48.6188,13.3845,72.6655,162.83,60.1746,5.97993,0.400125,0.293598,0.18808,0.345294,0.202108,0.485902,0.200252,0.198179,0.309327,0.1531,0.303588,0.149532,0.184913
-6278.98,0.989235,0.178015,4,0,61.6389,16.4386,130.77,51.2913,33.5583,22.6176,46.7481,14.6554,68.109,172.055,59.4807,8.25765,0.625716,0.299023,0.197218,1.0781,0.218638,0.583459,0.208671,0.159961,0.339915,0.152839,0.263733,0.249143,0.208115
-6277.34,0.74158,0.308282,3,0,56.2844,21.5803,134.25,58.9613,36.3211,22.461,44.6977,15.5814,73.9732,158.976,59.7988,6.1549,0.456855,0.277689,0.189561,1.12758,0.208161,0.793748,0.209898,0.214064,0.392673,0.157761,0.241416,0.116769,0.206787
-6276.16,0.601417,0.270009,3,0,61.465,22.921,119.626,49.7803,35.5336,20.5899,44.8872,16.9726,69.0248,164.196,61.2649,6.9112,0.541123,0.24318,0.172754,0.744607,0.189904,0.892516,0.20981,0.241564,0.374077,0.150062,0.266378,0.109873,0.20113
-6276.05,0.951164,0.162469,4,0,63.6343,21.6375,120.755,52.6373,32.8637,21.0497,44.3481,17.2126,68.9419,153.521,59.774,8.15573,0.518655,0.270677,0.180165,0.64301,0.198348,0.68516,0.209385,0.226686,0.323356,0.147858,0.247633,0.553779,0.199133
-6278.82,0.876972,0.250938,3,0,57.1738,24.8099,119.792,53.3284,35.8141,19.6749,44.5936,16.5894,65.2695,158.958,63.2986,10.6744,0.576174,0.357885,0.176703,1.29474,0.217559,0.63029,0.21354,0.233018,0.337228,0.146851,0.238882,1.05378,0.213488
-6277.79,0.997192,0.316159,3,0,62.8498,19.723,122.932,45.2123,36.6745,20.098,44.6987,13.3009,65.4185,161.163,51.2606,10.9937,0.561309,0.225373,0.193738,0.39665,0.20571,0.403467,0.208308,0.192807,0.330809,0.164357,0.234536,1.16933,0.202155
-6277.79,0.023334,0.544379,2,0,62.8498,19.723,122.932,45.2123,36.6745,20.098,44.6987,13.3009,65.4185,161.163,51.2606,10.9937,0.561309,0.225373,0.193738,0.39665,0.20571,0.403467,0.208308,0.192807,0.330809,0.164357,0.234536,1.16933,0.202155
-6275.06,0.997354,0.0732541,5,0,58.7696,18.8364,128.128,51.8669,30.3362,18.2141,44.2584,16.0246,68.6911,157.688,59.8084,9.12861,0.907209,0.281169,0.206272,1.14672,0.205444,0.482705,0.205527,0.224107,0.312235,0.151663,0.262727,1.08308,0.193969
-6273.49,0.998593,0.126535,4,0,60.9631,17.6691,130.595,51.6213,30.7053,19.9402,44.663,15.5291,69.7547,157.572,56.2154,10.5251,0.935253,0.273106,0.205758,0.912108,0.206364,0.568898,0.198285,0.202668,0.342723,0.152122,0.281824,0.867023,0.192177
-6273.79,0.895175,0.217402,3,0,64.5924,23.6604,125.278,50.735,37.0458,19.9296,46.8107,16.3002,70.8031,165.691,66.1169,11.3393,0.342141,0.315932,0.175937,0.804054,0.215694,0.550994,0.205649,0.253753,0.34236,0.160558,0.269406,1.09479,0.198398
-6278.24,0.898742,0.284584,2,0,55.323,23.668,117.363,51.5564,38.5001,20.8931,46.5198,18.5256,69.2407,166.671,63.7151,10.5301,0.383494,0.272992,0.164072,0.741325,0.202783,0.532143,0.193401,0.250738,0.297334,0.15318,0.291651,1.05947,0.196108
-6284.3,0.805819,0.374344,2,0,57.461,19.2094,124.572,52.9033,37.3958,22.0732,46.6512,19.5782,65.2037,165.661,66.0668,7.66316,0.276997,0.246323,0.172436,0.63568,0.190623,0.594086,0.196414,0.325264,0.253051,0.164914,0.288314,0.217536,0.194745
-6273.95,0.0611285,0.388315,2,0,56.2716,25.3218,128.942,51.6028,34.3204,20.0886,46.4569,16.8808,66.3656,169.981,64.629,6.28745,0.355069,0.286886,0.200225,0.666447,0.183215,0.60391,0.202199,0.208858,0.302125,0.167264,0.295989,0.136397,0.19933
-6277.86,0.995895,0.0629045,5,0,55.1604,21.6275,138.481,56.9254,35.7851,20.3868,48.4087,12.6379,75.1938,176.251,56.653,7.00507,0.306002,0.252307,0.198312,0.805623,0.236616,0.548673,0.190699,0.209771,0.340983,0.145564,0.219707,0.110469,0.188066
-6277.02,0.993728,0.105723,4,0,57.5962,23.2324,130.026,60.0914,34.598,19.2784,47.0116,15.3622,72.5617,174.936,59.7093,7.14492,0.283939,0.273135,0.167149,1.03003,0.217259,0.38911,0.193997,0.201239,0.325264,0.159656,0.213111,0.248194,0.189285
-6270.37,0.997344,0.175406,4,0,56.8076,21.2256,137.519,48.8226,35.4608,21.1028,45.174,14.8125,72.2943,165.166,63.8481,6.8014,0.335632,0.262218,0.206657,0.571567,0.21749,0.565468,0.203665,0.19075,0.35973,0.154544,0.321777,0.137862,0.204029
-6270.26,0.929932,0.291454,3,0,58.3949,21.7914,129.768,53.7159,33.9534,17.9147,47.3334,14.9664,70.5666,172.159,63.4251,7.45162,0.317127,0.271944,0.171089,0.634647,0.202848,0.32809,0.194573,0.198554,0.30639,0.148679,0.275729,0.156263,0.203404
-6275.53,0.307156,0.408356,2,0,59.0651,22.053,133.594,58.5552,36.7676,17.1867,45.8503,16.0637,69.2364,161.681,61.6766,6.2343,0.453325,0.288544,0.202703,1.6002,0.19962,0.365222,0.210701,0.204469,0.334344,0.149386,0.276227,0.18074,0.192061
-6276.7,0.949628,0.127298,4,0,55.6246,23.902,125.154,44.4642,33.0576,21.2738,46.9377,13.7596,71.3621,165.808,57.0822,6.76927,0.310961,0.254574,0.170149,0.586601,0.22121,0.676323,0.197978,0.168701,0.343182,0.156859,0.231792,0.105673,0.19217
-6274.64,0.925455,0.187105,3,0,59.2424,23.7294,132.842,58.6384,33.8929,18.4852,45.8294,14.3865,66.8746,158.021,62.1146,6.76768,0.452566,0.270558,0.210669,1.08302,0.191155,0.305345,0.211217,0.230867,0.305285,0.156092,0.270542,0.14572,0.206651
-6284.46,0.895952,0.258295,3,0,55.8371,21.3538,113.833,40.7307,32.4703,13.0789,42.6754,14.8233,63.2479,144.71,55.9992,7.3204,0.753051,0.255213,0.173356,0.677531,0.23128,0.183913,0.209189,0.214228,0.343874,0.159634,0.316716,0.302452,0.203138
-6288.12,0.660761,0.331148,2,0,58.6615,21.1514,112.87,41.7692,35.862,14.7704,42.204,16.2443,64.8633,153.074,57.7182,7.05548,1.00597,0.25971,0.186793,0.789256,0.233746,0.252471,0.227937,0.244025,0.374106,0.163584,0.345022,0.171107,0.192027
-6283.97,0.94996,0.243945,3,0,52.6011,23.4822,127.389,56.9358,29.9939,22.554,45.2306,12.205,71.6771,160.856,57.9744,7.82511,0.295476,0.278183,0.190935,1.44809,0.187908,0.621761,0.19032,0.185373,0.359318,0.14423,0.223593,0.143107,0.2067
-6283.42,0.311461,0.35352,2,0,53.5592,21.9881,126.661,56.4982,29.8936,22.7264,45.5124,12.0378,69.4621,160.561,57.5368,7.39563,0.263824,0.266589,0.192722,1.23312,0.192529,0.647276,0.190528,0.197409,0.379521,0.148552,0.22132,0.16806,0.209167
-6279.37,0.987368,0.116556,3,0,56.9593,24.5622,124.756,49.4189,31.8969,20.6108,44.986,14.4223,72.3888,164.803,62.0849,7.00659,0.576339,0.245103,0.180254,1.26023,0.21476,0.456178,0.215901,0.175365,0.359405,0.173289,0.237824,0.181127,0.186153
-6280.13,0.983245,0.184014,4,0,70.6073,20.752,143.632,58.6876,40.8523,22.2494,50.4328,15.8227,74.513,172.298,59.7733,7.27312,0.512811,0.31206,0.192154,0.800143,0.19616,0.841302,0.195414,0.225081,0.298241,0.143075,0.264187,0.166851,0.212337
-6279.27,0.872947,0.286104,3,0,50.4583,28.1196,141.526,50.9737,34.1684,22.1354,51.1747,14.8395,75.7667,183.964,68.731,7.28394,0.231345,0.245929,0.179967,0.488154,0.208061,0.354491,0.199906,0.200662,0.401894,0.166274,0.275491,0.146469,0.190299
-6277.18,0.98199,0.344451,3,0,54.0944,18.0657,138.307,59.2367,38.6142,20.5328,46.7623,14.4746,66.521,166.326,65.7098,6.7066,0.35015,0.30696,0.19367,0.780906,0.205537,0.78919,0.20397,0.191971,0.33858,0.148798,0.32354,0.13343,0.206424
-6280.5,0.236405,0.528958,2,0,52.4539,16.2919,132.278,59.1133,37.9244,22.9599,46.3825,14.1245,69.4009,171.09,71.9825,7.0793,0.297665,0.300158,0.1802,0.783112,0.195919,0.436489,0.199148,0.170161,0.27561,0.147029,0.307674,0.17679,0.205882
-6281.37,0.990686,0.152091,4,0,52.1441,16.0826,129.751,60.1248,38.5067,22.6064,46.859,14.3274,70.572,169.358,72.8169,6.57168,0.27076,0.303027,0.188443,0.884458,0.194349,0.437151,0.198665,0.183451,0.285094,0.148083,0.308876,0.143564,0.204963
-6275.21,0.972277,0.238019,3,0,53.0822,18.5004,136.875,48.4909,37.4216,20.2685,46.5117,14.4132,70.7296,164.036,70.3109,6.58456,0.345954,0.357614,0.198397,0.559512,0.198356,0.757953,0.202033,0.211253,0.377763,0.155685,0.318442,0.132322,0.205343
-6278,0.85375,0.355677,3,0,59.3879,26.1815,126.391,55.479,33.0273,18.8315,47.203,15.3109,70.706,174.276,59.0819,8.683,0.480904,0.209571,0.177053,0.793557,0.178462,0.445428,0.195081,0.232408,0.328998,0.156824,0.229568,0.421838,0.194877
-6273.16,0.451603,0.407517,3,0,59.7762,33.3772,139.826,52.179,32.4129,20.5883,47.6962,16.0278,74.6037,170.376,62.6094,10.3511,0.443098,0.247614,0.192973,0.675713,0.193577,0.43227,0.215993,0.19709,0.345038,0.155359,0.253891,0.941714,0.197563
-6273.36,0.953335,0.193423,3,0,57.6826,26.9593,139.807,57.7532,33.3253,22.2158,47.1545,15.5329,72.2145,169.398,63.6462,8.05804,0.417487,0.271554,0.21055,0.690947,0.209634,0.449504,0.215872,0.190885,0.362052,0.148951,0.260099,0.238863,0.195792
-6273.36,0.619146,0.275687,3,0,57.6826,26.9593,139.807,57.7532,33.3253,22.2158,47.1545,15.5329,72.2145,169.398,63.6462,8.05804,0.417487,0.271554,0.21055,0.690947,0.209634,0.449504,0.215872,0.190885,0.362052,0.148951,0.260099,0.238863,0.195792
-6273.19,0.942165,0.189982,3,0,61.5166,23.3487,132.8,46.8569,33.3018,18.8931,47.5539,17.6918,73.4959,165.923,57.4022,7.08614,0.374954,0.288546,0.188485,0.659908,0.202263,0.450852,0.208742,0.255648,0.34344,0.152189,0.243468,0.14797,0.192814
-6272.58,0.812756,0.263271,3,0,58.4536,20.103,130.757,48.0537,33.2064,19.4685,48.6333,16.4306,72.0895,170.063,60.3348,8.35867,0.447062,0.295874,0.188584,0.71008,0.201201,0.358608,0.209397,0.222087,0.358647,0.149784,0.230461,0.272919,0.191119
-6275.17,0.875343,0.275618,3,0,54.5122,24.1872,120.361,54.217,33.5165,18.7878,42.9154,13.0958,62.5806,152.673,58.8448,10.9998,0.416709,0.262595,0.20055,1.15165,0.217403,0.586812,0.192999,0.171156,0.347058,0.163934,0.318722,1.59689,0.199056
-6276.5,0.907947,0.329416,3,0,55.935,19.6122,134.975,45.7977,32.856,17.6857,47.2516,12.626,71.8683,166.427,60.4285,6.6208,0.31203,0.245132,0.204174,0.427062,0.201048,0.305872,0.212053,0.197729,0.357458,0.149053,0.340049,0.152888,0.192579
